tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Flavio Saretta ,Malek Jaziri ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Thiago Alves ,Rodrigo-Antonio Grilli ,1 ,0 ,6 ,4 , , , ,4 ,3 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Julio Silva ,Marcelo Melo ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Martin Vassallo Arguello ,Franco Ferreiro ,2 ,1 ,2 ,6 ,6 , , ,6 ,2 ,2 , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Eric Nunez ,Dawid Olejniczak ,2 ,0 ,6 ,7 , , , ,1 ,6 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Giovanni Lapentti ,Joao Souza ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Carlos Berlocq ,Emiliano Redondi ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Diego Hartfield ,Bruno Calabro ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Maximo Gonzalez ,Bruno Rosa ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Diego Junqueira ,Henry Adjei-Darko ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Ivo Klec ,John-Paul Fruttero ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Andre Ghem ,Damian Patriarca ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-03 ,Jorge Aguilar ,Alejandro Fabbri ,2 ,1 ,6 ,3 ,7 , , ,3 ,6 ,5 , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Roger Federer ,Ivo Minar ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Fabrice Santoro ,Oliver Marach ,2 ,1 ,6 ,2 ,6 , , ,0 ,6 ,4 , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Younes El Aynaoui ,Sebastien Grosjean ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Nikolay Davydenko ,Christophe Rochus ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Dmitry Tursunov ,Janko Tipsarevic ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Filippo Volandri ,Nicolas Mahut ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Robin Vik ,Andrei Pavel ,2 ,1 ,2 ,7 ,7 , , ,6 ,6 ,6 , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Potito Starace ,Igor Andreev ,2 ,1 ,7 ,1 ,7 , , ,5 ,6 ,5 , ,
Chennai Open - Chennai ,2006-01-03 ,Lukas Dlouhy/Pavel Vizner ,Tomas Behrend/Marcos Daniel ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-03 ,Jordan Kerr/Travis Parrott ,Tomas Berdych/Cyril Suk ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , ,
Next Generation Adelaide International - Adelaide ,2006-01-03 ,Simon Aspelin/Chris Haggard ,Julian Knowle/Jurgen Melzer ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Fabrice Santoro/Nenad Zimonjic ,Davide Sanguinetti/Filippo Volandri ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Jonas Bjorkman/Max Mirnyi ,Julien Benneteau/Nicolas Mahut ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,7 , ,
Qatar ExxonMobil Open - Doha ,2006-01-03 ,Marcos Baghdatis/Tomas Zib ,Younes El Aynaoui/Sultan Khalfan Al Alawi ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Giorgio Galimberti ,Luke Bourgeois ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Michael Russell ,Michal Tabara ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Stefano Galvani ,Lesley Joseph ,2 ,0 ,6 ,6 , , , ,0 ,3 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Uros Vico ,Kristian Pless ,2 ,1 ,1 ,6 ,6 , , ,6 ,4 ,3 , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Pavel Snobel ,Michael Lammer ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Yen-Hsun Lu ,Nicolas Thomann ,2 ,1 ,2 ,7 ,6 , , ,6 ,6 ,4 , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Mathieu Montcourt ,Denis Gremelmayr ,2 ,0 ,7 ,6 , , , ,6 ,0 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-04 ,Gilles Simon ,John van Lottum ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Chennai Open - Chennai ,2006-01-04 ,Carlos Moya ,Justin Gimelstob ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , ,
Chennai Open - Chennai ,2006-01-04 ,Radek Stepanek ,Prakash Amritraj ,2 ,1 ,3 ,6 ,6 , , ,6 ,0 ,4 , ,
Chennai Open - Chennai ,2006-01-04 ,Bjorn Phau ,Michael Berrer ,2 ,1 ,1 ,6 ,6 , , ,6 ,2 ,4 , ,
Chennai Open - Chennai ,2006-01-04 ,Thierry Ascione ,Tomas Behrend ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Hyundai Hopman Cup - Perth ,2006-01-04 ,Thomas Johansson ,Yuriy Schukin ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
Hyundai Hopman Cup - Perth ,2006-01-04 ,Nicolas Kiefer ,Gaston Gaudio ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Xavier Malisse ,Mario Ancic ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Jarkko Nieminen ,Florian Mayer ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Florent Serra ,Tommy Robredo ,2 ,1 ,7 ,3 ,6 , , ,6 ,6 ,3 , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Andreas Seppi ,James Blake ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-04 ,Alexandre Simoni ,Carlos Berlocq ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-04 ,Sergio Roitman ,Andre Ghem ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Nossa Caixa Tennis Cup - Sao Paulo ,2006-01-04 ,Martin Vassallo Arguello ,Julio Silva ,2 ,1 ,6 ,5 ,7 , , ,2 ,7 ,5 , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Roger Federer ,Fabrice Santoro ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Tommy Haas ,Tim Henman ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Mikhail Youzhny ,Davide Sanguinetti ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Nikolay Davydenko ,Robin Vik ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Dmitry Tursunov ,Younes El Aynaoui ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Filippo Volandri ,Potito Starace ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Marcos Baghdatis ,Feliciano Lopez ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,5 , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Gael Monfils ,Wesley Moodie ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
Chennai Open - Chennai ,2006-01-04 ,Rainer Schuettler/Alexander Waske ,Pat Cash/Karan Rastogi ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
Chennai Open - Chennai ,2006-01-04 ,Michal Mertinak/Petr Pala ,Tomas Cibulec/David Skoch ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,8 , ,
Chennai Open - Chennai ,2006-01-04 ,Jiri Vanek/Jimmy Wang ,Mariusz Fyrstenberg/Marcin Matkowski ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,6 , ,
Chennai Open - Chennai ,2006-01-04 ,Hyung-Taik Lee/Bjorn Phau ,Dick Norman/Kristof Vliegen ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,8 , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Dominik Hrbaty/Jaroslav Levinsky ,Paul-Henri Mathieu/Florent Serra ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Chris Guccione/Nathan Healey ,Agustin Calleri/Juan Ignacio Chela ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Paul Hanley/Kevin Ullyett ,Gregory Carraz/Jean-Rene Lisnard ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Alberto Martin/Tommy Robredo ,Jan Hernych/Jim Thomas ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Next Generation Adelaide International - Adelaide ,2006-01-04 ,Xavier Malisse/Mark Philippoussis ,Jordan Kerr/Travis Parrott ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Christophe Rochus/Olivier Rochus ,Jeff Coetzee/Rogier Wassen ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Jonas Bjorkman/Max Mirnyi ,Potito Starace/Dmitry Tursunov ,2 ,1 ,4 ,6 ,1 , , ,6 ,0 ,5 , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Lukasz Kubot/Oliver Marach ,Igor Andreev/Nikolay Davydenko ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,1 , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Marcos Baghdatis/Tomas Zib ,Fabrice Santoro/Nenad Zimonjic ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Qatar ExxonMobil Open - Doha ,2006-01-04 ,Potito Starace/Dmitry Tursunov ,Gael Monfils/Stan Wawrinka ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
ATP Challenger Numea - New Caledonia ,2006-01-05 ,Stefano Galvani ,Uros Vico ,2 ,1 ,3 ,6 ,7 , , ,6 ,1 ,5 , ,
