Australian Open - Melbourne ,15.01.03 ,Mark Philippoussis ,Paradorn Srichaphan ,3 ,2 ,3 ,6 ,1 ,7 ,6 ,6 ,1 ,6 ,5 ,3
Australian Open - Melbourne ,15.01.03 ,Wayne Ferreira ,Michel Kratochvil ,3 ,0 ,6 ,6 ,7 , , ,2 ,2 ,5 , ,
Australian Open - Melbourne ,15.01.03 ,Guillermo Coria ,Guillermo Canas ,3 ,1 ,6 ,4 ,6 ,6 , ,2 ,6 ,4 ,4 ,
Australian Open - Melbourne ,15.01.03 ,Nicolas Escude ,Christophe Rochus ,3 ,1 ,1 ,6 ,6 ,6 , ,6 ,2 ,2 ,4 ,
Australian Open - Melbourne ,15.01.03 ,Nicolas Lapentti ,David Sanchez-Munoz ,3 ,1 ,6 ,6 ,2 ,6 , ,1 ,0 ,6 ,2 ,
Australian Open - Melbourne ,15.01.03 ,Albert Costa ,Scott Draper ,3 ,1 ,6 ,6 ,6 ,6 , ,4 ,7 ,2 ,3 ,
Australian Open - Melbourne ,15.01.03 ,Fabrice Santoro ,Wayne Arthurs ,1 ,0 ,6 ,6 , , , ,3 ,1 , , ,
Australian Open - Melbourne ,15.01.03 ,Felix Mantilla ,Jan-Michael Gambill ,3 ,2 ,5 ,6 ,4 ,6 ,6 ,7 ,4 ,6 ,3 ,2
Australian Open - Melbourne ,15.01.03 ,Sargis Sargsian ,Gaston Gaudio ,3 ,1 ,2 ,7 ,6 ,6 , ,6 ,5 ,2 ,2 ,
Australian Open - Melbourne ,15.01.03 ,Mardy Fish ,Carlos Moya ,3 ,2 ,3 ,7 ,6 ,4 ,6 ,6 ,6 ,4 ,6 ,2
Australian Open - Melbourne ,15.01.03 ,Jarkko Nieminen ,Yevgeny Kafelnikov ,3 ,2 ,6 ,6 ,3 ,4 ,6 ,3 ,3 ,6 ,6 ,1
Australian Open - Melbourne ,15.01.03 ,Mario Ancic ,Sjeng Schalken ,3 ,2 ,6 ,1 ,6 ,6 ,6 ,3 ,6 ,7 ,4 ,4
Australian Open - Melbourne ,15.01.03 ,Peter Luczak ,Renzo Furlan ,3 ,1 ,7 ,4 ,6 ,6 , ,6 ,6 ,0 ,2 ,
Australian Open - Melbourne ,16.01.03 ,Marat Safin ,Albert Montanes ,3 ,1 ,6 ,4 ,6 ,6 , ,3 ,6 ,4 ,1 ,
Australian Open - Melbourne ,16.01.03 ,Lleyton Hewitt ,Todd Larkham ,3 ,0 ,6 ,6 ,6 , , ,1 ,0 ,1 , ,
Australian Open - Melbourne ,16.01.03 ,Roger Federer ,Lars Burgsmuller ,3 ,0 ,6 ,6 ,6 , , ,3 ,0 ,3 , ,
Australian Open - Melbourne ,16.01.03 ,Fernando Vicente ,Juan Ignacio Chela ,3 ,1 ,6 ,6 ,2 ,6 , ,3 ,3 ,6 ,3 ,
Australian Open - Melbourne ,16.01.03 ,Rainer Schuettler ,Richard Krajicek ,3 ,0 ,6 ,7 ,6 , , ,3 ,5 ,4 , ,
Australian Open - Melbourne ,16.01.03 ,Andreas Vinciguerra ,Julian Knowle ,1 ,0 ,6 ,0 , , , ,2 ,1 , , ,
Australian Open - Melbourne ,16.01.03 ,Younes El Aynaoui ,Vadim Kutsenko ,3 ,0 ,6 ,6 ,6 , , ,2 ,1 ,4 , ,
Australian Open - Melbourne ,16.01.03 ,Alberto Martin ,Fernando Gonzalez ,3 ,1 ,6 ,6 ,6 ,7 , ,7 ,3 ,1 ,6 ,
Australian Open - Melbourne ,16.01.03 ,Jiri Novak ,Olivier Rochus ,3 ,2 ,7 ,7 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,3
Australian Open - Melbourne ,16.01.03 ,Mikhail Youzhny ,Joseph Sirianni ,3 ,0 ,6 ,6 ,6 , , ,2 ,3 ,3 , ,
Australian Open - Melbourne ,16.01.03 ,Xavier Malisse ,Antony Dupuis ,3 ,1 ,6 ,5 ,7 ,7 , ,3 ,7 ,6 ,5 ,
Australian Open - Melbourne ,16.01.03 ,Andy Roddick ,Adrian Voinea ,3 ,0 ,6 ,6 ,6 , , ,2 ,2 ,2 , ,
Australian Open - Melbourne ,16.01.03 ,Radek Stepanek ,Gustavo Kuerten ,3 ,2 ,5 ,6 ,7 ,4 ,6 ,7 ,3 ,5 ,6 ,3
Australian Open - Melbourne ,16.01.03 ,Feliciano Lopez ,Robby Ginepri ,3 ,0 ,6 ,6 ,6 , , ,2 ,4 ,2 , ,
Australian Open - Melbourne ,16.01.03 ,James Blake ,Jose Acasuso ,3 ,0 ,6 ,6 ,6 , , ,1 ,4 ,4 , ,
Australian Open - Melbourne ,16.01.03 ,David Nalbandian ,Jaymon Crabb ,3 ,0 ,6 ,7 ,6 , , ,1 ,6 ,3 , ,
Australian Open - Melbourne ,17.01.03 ,Andre Agassi ,Nicolas Escude ,3 ,1 ,6 ,3 ,6 ,6 , ,2 ,6 ,3 ,4 ,
Australian Open - Melbourne ,17.01.03 ,Juan Carlos Ferrero ,Fabrice Santoro ,3 ,2 ,4 ,6 ,4 ,6 ,7 ,6 ,3 ,6 ,2 ,5
Australian Open - Melbourne ,17.01.03 ,Sebastien Grosjean ,Nicolas Lapentti ,3 ,0 ,6 ,6 ,6 , , ,1 ,3 ,3 , ,
Australian Open - Melbourne ,17.01.03 ,Wayne Ferreira ,Mardy Fish ,3 ,2 ,2 ,3 ,6 ,6 ,6 ,6 ,6 ,1 ,4 ,0
Australian Open - Melbourne ,17.01.03 ,Guillermo Coria ,Jarkko Nieminen ,3 ,0 ,7 ,6 ,6 , , ,5 ,2 ,2 , ,
Australian Open - Melbourne ,17.01.03 ,Felix Mantilla ,Albert Costa ,3 ,2 ,3 ,6 ,4 ,6 ,6 ,6 ,3 ,6 ,1 ,3
Australian Open - Melbourne ,17.01.03 ,Sargis Sargsian ,Mark Philippoussis ,3 ,1 ,5 ,7 ,6 ,6 , ,7 ,5 ,0 ,4 ,
Australian Open - Melbourne ,17.01.03 ,Mario Ancic ,Peter Luczak ,3 ,1 ,2 ,7 ,6 ,6 , ,6 ,6 ,4 ,2 ,
Australian Open - Melbourne ,18.01.03 ,Lleyton Hewitt ,Radek Stepanek ,3 ,0 ,6 ,6 ,6 , , ,3 ,2 ,0 , ,
Australian Open - Melbourne ,18.01.03 ,Roger Federer ,Andreas Vinciguerra ,3 ,0 ,6 ,6 ,6 , , ,3 ,4 ,2 , ,
Australian Open - Melbourne ,18.01.03 ,Rainer Schuettler ,Marat Safin ,1 ,0 ,w , , , , , , , , ,
Australian Open - Melbourne ,18.01.03 ,Younes El Aynaoui ,Feliciano Lopez ,3 ,1 ,5 ,6 ,7 ,7 , ,7 ,2 ,6 ,6 ,
Australian Open - Melbourne ,18.01.03 ,Mikhail Youzhny ,Jiri Novak ,3 ,1 ,6 ,3 ,6 ,6 , ,1 ,6 ,3 ,2 ,
Australian Open - Melbourne ,18.01.03 ,Andy Roddick ,Fernando Vicente ,3 ,0 ,6 ,6 ,6 , , ,2 ,3 ,2 , ,
Australian Open - Melbourne ,18.01.03 ,James Blake ,Alberto Martin ,3 ,1 ,6 ,4 ,6 ,6 , ,3 ,6 ,2 ,2 ,
Australian Open - Melbourne ,18.01.03 ,David Nalbandian ,Xavier Malisse ,1 ,0 ,4 ,6 ,6 ,3 , ,6 ,2 ,0 ,0 ,
Australian Open - Melbourne ,19.01.03 ,Andre Agassi ,Guillermo Coria ,1 ,0 ,6 ,3 , , , ,1 ,1 , , ,
Australian Open - Melbourne ,19.01.03 ,Juan Carlos Ferrero ,Mario Ancic ,3 ,0 ,6 ,6 ,6 , , ,0 ,3 ,2 , ,
Australian Open - Melbourne ,19.01.03 ,Sebastien Grosjean ,Felix Mantilla ,3 ,2 ,3 ,2 ,6 ,6 ,6 ,6 ,6 ,3 ,3 ,3
Australian Open - Melbourne ,19.01.03 ,Wayne Ferreira ,Sargis Sargsian ,3 ,1 ,6 ,6 ,3 ,6 , ,3 ,4 ,6 ,3 ,
Australian Open - Melbourne ,20.01.03 ,Rainer Schuettler ,James Blake ,3 ,1 ,6 ,6 ,1 ,6 , ,3 ,4 ,6 ,3 ,
Australian Open - Melbourne ,20.01.03 ,Younes El Aynaoui ,Lleyton Hewitt ,3 ,1 ,6 ,7 ,7 ,6 , ,7 ,6 ,6 ,4 ,
Australian Open - Melbourne ,20.01.03 ,Andy Roddick ,Mikhail Youzhny ,3 ,2 ,6 ,3 ,7 ,6 ,6 ,7 ,6 ,5 ,3 ,2
Australian Open - Melbourne ,20.01.03 ,David Nalbandian ,Roger Federer ,3 ,2 ,6 ,3 ,6 ,1 ,6 ,4 ,6 ,1 ,6 ,3
Australian Open - Melbourne ,21.01.03 ,Andre Agassi ,Sebastien Grosjean ,3 ,0 ,6 ,6 ,6 , , ,3 ,2 ,2 , ,
Australian Open - Melbourne ,21.01.03 ,Wayne Ferreira ,Juan Carlos Ferrero ,3 ,0 ,7 ,7 ,6 , , ,6 ,6 ,1 , ,
Australian Open - Melbourne ,22.01.03 ,Rainer Schuettler ,David Nalbandian ,3 ,1 ,6 ,5 ,6 ,6 , ,3 ,7 ,1 ,0 ,
Australian Open - Melbourne ,22.01.03 ,Andy Roddick ,Younes El Aynaoui ,3 ,2 ,4 ,7 ,4 ,6 ,2 ,6 ,6 ,6 ,4 ,1
Australian Open - Melbourne ,23.01.03 ,Andre Agassi ,Wayne Ferreira ,3 ,0 ,6 ,6 ,6 , , ,2 ,2 ,3 , ,
Australian Open - Melbourne ,24.01.03 ,Rainer Schuettler ,Andy Roddick ,3 ,1 ,7 ,2 ,6 ,6 , ,5 ,6 ,3 ,3 ,
Australian Open - Melbourne ,26.01.03 ,Andre Agassi ,Rainer Schuettler ,3 ,0 ,6 ,6 ,6 , , ,2 ,2 ,1 , ,
Milan Indoors - Milan ,27.01.03 ,Thomas Enqvist ,Sjeng Schalken ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Milan Indoors - Milan ,27.01.03 ,Dominik Hrbaty ,Nicolas Escude ,2 ,1 ,6 ,1 ,7 , , ,4 ,6 ,5 , ,
Milan Indoors - Milan ,27.01.03 ,Max Mirnyi ,Kenneth Carlsen ,1 ,0 ,7 ,2 ,4 , , ,5 ,6 ,0 , ,
Milan Indoors - Milan ,27.01.03 ,Radek Stepanek ,Jiri Novak ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Milan Indoors - Milan ,27.01.03 ,Kristian Pless ,Hicham Arazi ,2 ,1 ,6 ,1 ,6 , , ,3 ,6 ,3 , ,
Milan Indoors - Milan ,27.01.03 ,Jarkko Nieminen ,Michel Kratochvil ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,1 , ,
Milan Indoors - Milan ,28.01.03 ,Yevgeny Kafelnikov ,Marcelo Charpentier ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
Milan Indoors - Milan ,28.01.03 ,Jonas Bjorkman ,Tomas Zib ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Milan Indoors - Milan ,28.01.03 ,Richard Krajicek ,Nikolay Davydenko ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
Milan Indoors - Milan ,28.01.03 ,Ivan Ljubicic ,Olivier Rochus ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Milan Indoors - Milan ,28.01.03 ,Xavier Malisse ,Andre Sa ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Milan Indoors - Milan ,28.01.03 ,Antony Dupuis ,Vladimir Voltchkov ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,4 , ,
Milan Indoors - Milan ,28.01.03 ,Martin Verkerk ,Adrian Voinea ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,4 , ,
Milan Indoors - Milan ,28.01.03 ,Julien Varlet ,Feliciano Lopez ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Milan Indoors - Milan ,29.01.03 ,Richard Krajicek ,Radek Stepanek ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
Milan Indoors - Milan ,29.01.03 ,Davide Sanguinetti ,Giorgio Galimberti ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
Milan Indoors - Milan ,29.01.03 ,Andrea Gaudenzi ,Younes El Aynaoui ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Milan Indoors - Milan ,29.01.03 ,Martin Verkerk ,Thomas Enqvist ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Milan Indoors - Milan ,29.01.03 ,Jarkko Nieminen ,Antony Dupuis ,2 ,1 ,7 ,2 ,6 , , ,6 ,6 ,4 , ,
Milan Indoors - Milan ,30.01.03 ,Yevgeny Kafelnikov ,Kristian Pless ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Milan Indoors - Milan ,30.01.03 ,Jonas Bjorkman ,Andrea Gaudenzi ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
Milan Indoors - Milan ,30.01.03 ,Davide Sanguinetti ,Max Mirnyi ,2 ,1 ,1 ,6 ,7 , , ,6 ,3 ,6 , ,
Milan Indoors - Milan ,30.01.03 ,Ivan Ljubicic ,Dominik Hrbaty ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , ,
Milan Indoors - Milan ,30.01.03 ,Julien Varlet ,Xavier Malisse ,2 ,1 ,2 ,7 ,7 , , ,6 ,5 ,6 , ,
Milan Indoors - Milan ,31.01.03 ,Yevgeny Kafelnikov ,Jonas Bjorkman ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Milan Indoors - Milan ,31.01.03 ,Ivan Ljubicic ,Julien Varlet ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Milan Indoors - Milan ,31.01.03 ,Martin Verkerk ,Davide Sanguinetti ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Milan Indoors - Milan ,31.01.03 ,Jarkko Nieminen ,Richard Krajicek ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
Milan Indoors - Milan ,01.02.03 ,Yevgeny Kafelnikov ,Jarkko Nieminen ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
Milan Indoors - Milan ,01.02.03 ,Martin Verkerk ,Ivan Ljubicic ,2 ,1 ,3 ,7 ,7 , , ,6 ,5 ,6 , ,
Milan Indoors - Milan ,02.02.03 ,Martin Verkerk ,Yevgeny Kafelnikov ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,5 , ,
Davis Cup, Group 1, 1R, AUT-NOR 5-0 ,07.02.03 ,Jurgen Melzer ,Stian Boretti ,3 ,0 ,6 ,6 ,6 , , ,2 ,2 ,1 , ,
Davis Cup, Group 1, 1R, AUT-NOR 5-0 ,07.02.03 ,Alexander Peya ,Jan-Frode Andersen ,3 ,0 ,6 ,6 ,7 , , ,3 ,3 ,5 , ,
Davis Cup, Group 1, 1R, BLR-ISR 3-2 ,07.02.03 ,Vladimir Voltchkov ,Noam Okun ,3 ,0 ,6 ,7 ,6 , , ,2 ,6 ,3 , ,
Davis Cup, Group 1, 1R, BLR-ISR 3-2 ,07.02.03 ,Max Mirnyi ,Harel Levy ,3 ,1 ,6 ,6 ,6 ,7 , ,1 ,7 ,3 ,6 ,
Davis Cup, Group 1, 1R, ECU-CHI 3-2 ,07.02.03 ,Nicolas Lapentti ,Hermes Gamonal ,3 ,0 ,6 ,6 ,7 , , ,2 ,1 ,6 , ,
Davis Cup, Group 1, 1R, ECU-CHI 3-2 ,07.02.03 ,Giovanni Lapentti ,Marcelo Rios ,3 ,0 ,6 ,6 ,6 , , ,2 ,1 ,3 , ,
Davis Cup, Group 1, 1R, IND-JPN 4-1 ,07.02.03 ,Leander Paes ,Takao Suzuki ,3 ,0 ,6 ,7 ,6 , , ,3 ,6 ,4 , ,
Davis Cup, Group 1, 1R, IND-JPN 4-1 ,07.02.03 ,Gouichi Motomura ,Rohan Bopanna ,3 ,1 ,6 ,6 ,7 ,6 , ,4 ,7 ,6 ,3 ,
Davis Cup, Group 1, 1R, NZL-PAK 5-0 ,07.02.03 ,Alistair Hunt ,Aisam Qureshi ,3 ,1 ,6 ,1 ,7 ,6 , ,4 ,6 ,5 ,2 ,
Davis Cup, Group 1, 1R, NZL-PAK 5-0 ,07.02.03 ,Mark Nielsen ,Aqeel Khan ,3 ,0 ,6 ,6 ,6 , , ,0 ,1 ,2 , ,
Davis Cup, Group 1, 1R, PER-BAH 5-0 ,07.02.03 ,Luis Horna ,Mark Merklein ,3 ,0 ,6 ,6 ,6 , , ,2 ,1 ,3 , ,
Davis Cup, Group 1, 1R, PER-BAH 5-0 ,07.02.03 ,Ivan Miranda ,Mark Knowles ,1 ,0 ,6 ,3 ,6 , , ,4 ,6 ,1 , ,
Davis Cup, Group 1, 1R, THA-KOR 4-1 ,07.02.03 ,Paradorn Srichaphan ,Hee-Seok Chung ,3 ,0 ,6 ,6 ,6 , , ,2 ,2 ,3 , ,
Davis Cup, Group 1, 1R, THA-KOR 4-1 ,07.02.03 ,Danai Udomchoke ,Dong-Hyun Kim ,3 ,1 ,6 ,5 ,6 ,6 , ,3 ,7 ,1 ,2 ,
Davis Cup, Group 1, 1R, UZB-INA 3-2 ,07.02.03 ,Oleg Ogorodov ,Peter Handoyo ,3 ,2 ,7 ,5 ,6 ,5 ,6 ,6 ,7 ,4 ,7 ,3
Davis Cup, Group 1, 1R, UZB-INA 3-2 ,07.02.03 ,Febi Widhiyanto ,Vadim Kutsenko ,3 ,2 ,2 ,7 ,6 ,0 ,6 ,6 ,6 ,2 ,6 ,2
Davis Cup, World Group, 1R, ARG-GER 5-0 ,07.02.03 ,Gaston Gaudio ,Rainer Schuettler ,3 ,0 ,6 ,6 ,6 , , ,2 ,3 ,0 , ,
Davis Cup, World Group, 1R, ARG-GER 5-0 ,07.02.03 ,David Nalbandian ,Lars Burgsmuller ,3 ,0 ,6 ,7 ,7 , , ,1 ,6 ,5 , ,
Davis Cup, World Group, 1R, AUS-GBR 4-1 ,07.02.03 ,Lleyton Hewitt ,Alex Bogdanovic ,3 ,0 ,7 ,6 ,6 , , ,5 ,1 ,2 , ,
Davis Cup, World Group, 1R, AUS-GBR 4-1 ,07.02.03 ,Mark Philippoussis ,Alan Mackin ,3 ,0 ,6 ,6 ,6 , , ,3 ,3 ,3 , ,
Davis Cup, World Group, 1R, CRO-USA 4-1 ,07.02.03 ,Ivan Ljubicic ,Mardy Fish ,3 ,0 ,7 ,6 ,6 , , ,5 ,3 ,4 , ,
Davis Cup, World Group, 1R, CRO-USA 4-1 ,07.02.03 ,James Blake ,Mario Ancic ,3 ,0 ,6 ,6 ,7 , , ,1 ,2 ,6 , ,
Davis Cup, World Group, 1R, ESP-BEL 5-0 ,07.02.03 ,Juan Carlos Ferrero ,Christophe Rochus ,3 ,0 ,6 ,6 ,7 , , ,3 ,2 ,5 , ,
Davis Cup, World Group, 1R, ESP-BEL 5-0 ,07.02.03 ,Carlos Moya ,Xavier Malisse ,3 ,0 ,7 ,6 ,7 , , ,6 ,1 ,6 , ,
Davis Cup, World Group, 1R, FRA-ROU 4-1 ,07.02.03 ,Sebastien Grosjean ,Adrian Voinea ,3 ,0 ,6 ,6 ,7 , , ,2 ,3 ,6 , ,
Davis Cup, World Group, 1R, FRA-ROU 4-1 ,07.02.03 ,Nicolas Escude ,Andrei Pavel ,3 ,0 ,7 ,6 ,7 , , ,6 ,2 ,6 , ,
Davis Cup, World Group, 1R, RUS-CZE 3-2 ,07.02.03 ,Jiri Novak ,Nikolay Davydenko ,3 ,1 ,6 ,4 ,6 ,6 , ,4 ,6 ,1 ,1 ,
Davis Cup, World Group, 1R, RUS-CZE 3-2 ,07.02.03 ,Mikhail Youzhny ,Radek Stepanek ,3 ,2 ,3 ,7 ,6 ,6 ,6 ,6 ,6 ,7 ,2 ,3
Davis Cup, World Group, 1R, SUI-NED 3-2 ,07.02.03 ,Roger Federer ,Raemon Sluiter ,3 ,0 ,6 ,6 ,6 , , ,2 ,1 ,3 , ,
Davis Cup, World Group, 1R, SUI-NED 3-2 ,07.02.03 ,Sjeng Schalken ,Michel Kratochvil ,3 ,2 ,6 ,7 ,1 ,4 ,6 ,3 ,5 ,6 ,6 ,4
Davis Cup, World Group, 1R, SWE-BRA 3-2 ,07.02.03 ,Gustavo Kuerten ,Andreas Vinciguerra ,3 ,0 ,6 ,6 ,6 , , ,1 ,4 ,4 , ,
Davis Cup, World Group, 1R, SWE-BRA 3-2 ,07.02.03 ,Jonas Bjorkman ,Andre Sa ,3 ,2 ,6 ,5 ,6 ,4 ,6 ,4 ,7 ,2 ,6 ,1
Davis Cup, Group 1, 1R, AUT-NOR 5-0 ,09.02.03 ,Oliver Marach ,Fredrik Aarum ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Davis Cup, Group 1, 1R, AUT-NOR 5-0 ,09.02.03 ,Konstantin Gruber ,Stian Boretti ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
Davis Cup, Group 1, 1R, BLR-ISR 3-2 ,09.02.03 ,Harel Levy ,Alexander Skrypko ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Davis Cup, Group 1, 1R, BLR-ISR 3-2 ,09.02.03 ,Andy Ram ,Alexander Shvec ,1 ,0 ,6 ,3 , , , ,1 ,2 , , ,
Davis Cup, Group 1, 1R, ECU-CHI 3-2 ,09.02.03 ,Marcelo Rios ,Nicolas Lapentti ,3 ,1 ,3 ,6 ,7 ,7 , ,6 ,4 ,6 ,6 ,
Davis Cup, Group 1, 1R, ECU-CHI 3-2 ,09.02.03 ,Giovanni Lapentti ,Hermes Gamonal ,3 ,1 ,7 ,6 ,6 ,6 , ,6 ,4 ,7 ,3 ,
Davis Cup, Group 1, 1R, IND-JPN 4-1 ,09.02.03 ,Leander Paes ,Gouichi Motomura ,2 ,1 ,1 ,6 ,6 , , ,6 ,3 ,4 , ,
Davis Cup, Group 1, 1R, IND-JPN 4-1 ,09.02.03 ,Rohan Bopanna ,Jun Kato ,3 ,0 ,7 ,6 ,6 , , ,6 ,4 ,4 , ,
Davis Cup, Group 1, 1R, NZL-PAK 5-0 ,09.02.03 ,James Shortall ,Asim Shafik ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
Davis Cup, Group 1, 1R, NZL-PAK 5-0 ,09.02.03 ,Robert Cheyne ,Nomi Qamar ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
Davis Cup, Group 1, 1R, PER-BAH 5-0 ,09.02.03 ,Mario Monroy ,Marvin Rolle ,2 ,1 ,6 ,4 ,7 , , ,4 ,6 ,5 , ,
Davis Cup, Group 1, 1R, PER-BAH 5-0 ,09.02.03 ,William Lock ,Bjorn Munroe ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
Davis Cup, Group 1, 1R, THA-KOR 4-1 ,09.02.03 ,Paradorn Srichaphan ,Dong-Hyun Kim ,3 ,0 ,6 ,6 ,7 , , ,3 ,4 ,6 , ,
Davis Cup, Group 1, 1R, THA-KOR 4-1 ,09.02.03 ,Danai Udomchoke ,Hee-Seok Chung ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
Davis Cup, Group 1, 1R, UZB-INA 3-2 ,09.02.03 ,Oleg Ogorodov ,Febi Widhiyanto ,3 ,1 ,1 ,7 ,7 ,6 , ,6 ,5 ,5 ,0 ,
Davis Cup, Group 1, 1R, UZB-INA 3-2 ,09.02.03 ,Vadim Kutsenko ,Peter Handoyo ,3 ,1 ,4 ,6 ,6 ,6 , ,6 ,4 ,1 ,0 ,
Davis Cup, World Group, 1R, ARG-GER 5-0 ,09.02.03 ,Gaston Gaudio ,Lars Burgsmuller ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
Davis Cup, World Group, 1R, ARG-GER 5-0 ,09.02.03 ,Juan Ignacio Chela ,David Prinosil ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Davis Cup, World Group, 1R, AUS-GBR 4-1 ,09.02.03 ,Wayne Arthurs ,Miles Maclagan ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,4 , ,
Davis Cup, World Group, 1R, AUS-GBR 4-1 ,09.02.03 ,Alex Bogdanovic ,Todd Woodbridge ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
Davis Cup, World Group, 1R, CRO-USA 4-1 ,09.02.03 ,Ivan Ljubicic ,James Blake ,3 ,1 ,6 ,6 ,6 ,6 , ,3 ,7 ,4 ,3 ,
Davis Cup, World Group, 1R, CRO-USA 4-1 ,09.02.03 ,Mario Ancic ,Taylor Dent ,2 ,1 ,7 ,3 ,7 , , ,6 ,6 ,6 , ,
Davis Cup, World Group, 1R, ESP-BEL 5-0 ,09.02.03 ,Juan Carlos Ferrero ,Kristof Vliegen ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
Davis Cup, World Group, 1R, ESP-BEL 5-0 ,09.02.03 ,Carlos Moya ,Christophe Rochus ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
Davis Cup, World Group, 1R, FRA-ROU 4-1 ,09.02.03 ,Nicolas Escude ,Gabriel Trifu ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,4 , ,
Davis Cup, World Group, 1R, FRA-ROU 4-1 ,09.02.03 ,Victor Hanescu ,Fabrice Santoro ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
Davis Cup, World Group, 1R, RUS-CZE 3-2 ,09.02.03 ,Jiri Novak ,Yevgeny Kafelnikov ,3 ,0 ,6 ,6 ,7 , , ,2 ,3 ,6 , ,
Davis Cup, World Group, 1R, RUS-CZE 3-2 ,09.02.03 ,Nikolay Davydenko ,Radek Stepanek ,3 ,2 ,1 ,7 ,6 ,3 ,6 ,6 ,6 ,2 ,6 ,0
Davis Cup, World Group, 1R, SUI-NED 3-2 ,09.02.03 ,Roger Federer ,Sjeng Schalken ,3 ,0 ,7 ,6 ,7 , , ,6 ,4 ,5 , ,
Davis Cup, World Group, 1R, SUI-NED 3-2 ,09.02.03 ,Michel Kratochvil ,Martin Verkerk ,3 ,1 ,1 ,7 ,7 ,6 , ,6 ,6 ,6 ,1 ,
Davis Cup, World Group, 1R, SWE-BRA 3-2 ,09.02.03 ,Jonas Bjorkman ,Gustavo Kuerten ,3 ,2 ,6 ,6 ,4 ,4 ,6 ,4 ,4 ,6 ,6 ,1
Davis Cup, World Group, 1R, SWE-BRA 3-2 ,09.02.03 ,Andreas Vinciguerra ,Flavio Saretta ,3 ,0 ,6 ,7 ,6 , , ,1 ,5 ,3 , ,
BellSouth Open - Vina del Mar ,10.02.03 ,Agustin Calleri ,Cecil Mamiit ,2 ,1 ,0 ,6 ,6 , , ,6 ,3 ,4 , ,
BellSouth Open - Vina del Mar ,10.02.03 ,Felix Mantilla ,Alberto Martin ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
BellSouth Open - Vina del Mar ,10.02.03 ,Jiri Vanek ,Attila Savolt ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
BellSouth Open - Vina del Mar ,10.02.03 ,Andrea Gaudenzi ,Markus Hipfl ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,0 , ,
BellSouth Open - Vina del Mar ,10.02.03 ,Albert Montanes ,Julio Peralta ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
BellSouth Open - Vina del Mar ,10.02.03 ,David Ferrer ,Alex Kim ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
Open 13 - Marseille ,10.02.03 ,Richard Gasquet ,Feliciano Lopez ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , ,
Siebel Open - San Jose ,10.02.03 ,Todd Martin ,Brian Vahaly ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
