tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
Heineken Open - Auckland ,2003-01-09 ,Felix Mantilla ,Kenneth Carlsen ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Heineken Open - Auckland ,2003-01-09 ,Stefan Koubek ,Raemon Sluiter ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,1 , ,
Heineken Open - Auckland ,2003-01-09 ,David Ferrer ,Fernando Gonzalez ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Adidas International - Sydney ,2003-01-10 ,Juan Carlos Ferrero ,Rainer Schuettler ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,2 , ,
Adidas International - Sydney ,2003-01-10 ,Hyung-Taik Lee ,Wayne Ferreira ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Adidas International - Sydney ,2003-01-11 ,Hyung-Taik Lee ,Juan Carlos Ferrero ,2 ,1 ,4 ,7 ,7 , , ,6 ,6 ,6 , ,
Heineken Open - Auckland ,2003-01-11 ,Gustavo Kuerten ,Mariano Zabaleta ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Heineken Open - Auckland ,2003-01-11 ,Gustavo Kuerten ,Guillermo Coria ,2 ,1 ,7 ,4 ,6 , , ,5 ,6 ,2 , ,
Heineken Open - Auckland ,2003-01-11 ,Dominik Hrbaty ,David Ferrer ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Heineken Open - Auckland ,2003-01-11 ,Dominik Hrbaty ,Felix Mantilla ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
Heineken Open - Auckland ,2003-01-11 ,Mariano Zabaleta ,Stefan Koubek ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
Heineken Open - Auckland ,2003-01-11 ,Felix Mantilla ,Jiri Novak ,2 ,1 ,6 ,6 ,7 , , ,7 ,2 ,6 , ,
Australian Open - Melbourne ,2003-01-12 ,Mark Philippoussis ,Martin Verkerk ,3 ,1 ,6 ,6 ,6 ,6 , ,4 ,4 ,7 ,3 ,
Australian Open - Melbourne ,2003-01-12 ,Wayne Arthurs ,Marcos Daniel ,3 ,2 ,6 ,3 ,7 ,6 ,6 ,7 ,6 ,6 ,4 ,4
Heineken Open - Auckland ,2003-01-12 ,Gustavo Kuerten ,Dominik Hrbaty ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
Australian Open - Melbourne ,2003-01-13 ,Andre Agassi ,Brian Vahaly ,3 ,0 ,7 ,6 ,6 , , ,5 ,3 ,3 , ,
Australian Open - Melbourne ,2003-01-13 ,Yevgeny Kafelnikov ,Jeff Morrison ,3 ,1 ,7 ,6 ,4 ,6 , ,6 ,3 ,6 ,3 ,
Australian Open - Melbourne ,2003-01-13 ,Juan Carlos Ferrero ,Franco Squillari ,3 ,1 ,7 ,3 ,6 ,6 , ,6 ,6 ,2 ,3 ,
Australian Open - Melbourne ,2003-01-13 ,Sebastien Grosjean ,Fernando Meligeni ,3 ,0 ,6 ,6 ,6 , , ,4 ,2 ,3 , ,
Australian Open - Melbourne ,2003-01-13 ,Jan-Michael Gambill ,Michael Llodra ,3 ,2 ,6 ,7 ,6 ,4 ,6 ,2 ,5 ,7 ,6 ,2
Australian Open - Melbourne ,2003-01-13 ,Wayne Ferreira ,Tommy Robredo ,3 ,1 ,5 ,6 ,6 ,6 , ,7 ,0 ,3 ,4 ,
Australian Open - Melbourne ,2003-01-13 ,Carlos Moya ,Dick Norman ,3 ,0 ,7 ,6 ,6 , , ,5 ,3 ,4 , ,
Australian Open - Melbourne ,2003-01-13 ,Sjeng Schalken ,Jack Brasington ,3 ,0 ,6 ,6 ,7 , , ,4 ,2 ,6 , ,
Australian Open - Melbourne ,2003-01-13 ,Guillermo Coria ,Francisco Clavet ,3 ,0 ,6 ,7 ,6 , , ,4 ,5 ,1 , ,
Australian Open - Melbourne ,2003-01-13 ,Nicolas Escude ,Gouichi Motomura ,3 ,1 ,6 ,2 ,6 ,6 , ,1 ,6 ,3 ,2 ,
Australian Open - Melbourne ,2003-01-13 ,Gaston Gaudio ,Thomas Enqvist ,3 ,0 ,7 ,7 ,6 , , ,5 ,5 ,2 , ,
Australian Open - Melbourne ,2003-01-13 ,Nicolas Lapentti ,Julien Benneteau ,3 ,0 ,6 ,6 ,6 , , ,0 ,4 ,0 , ,
Australian Open - Melbourne ,2003-01-13 ,Albert Costa ,David Prinosil ,3 ,1 ,6 ,6 ,3 ,7 , ,4 ,1 ,6 ,6 ,
Australian Open - Melbourne ,2003-01-13 ,Fabrice Santoro ,Bjorn Phau ,3 ,0 ,6 ,6 ,6 , , ,4 ,3 ,4 , ,
Australian Open - Melbourne ,2003-01-13 ,Michel Kratochvil ,Davide Sanguinetti ,3 ,0 ,6 ,6 ,6 , , ,3 ,0 ,3 , ,
Australian Open - Melbourne ,2003-01-13 ,Hyung-Taik Lee ,David Ferrer ,3 ,1 ,5 ,6 ,6 ,6 , ,7 ,2 ,2 ,3 ,
Australian Open - Melbourne ,2003-01-13 ,David Sanchez-Munoz ,Kristian Pless ,3 ,2 ,5 ,6 ,1 ,6 ,1 ,7 ,3 ,6 ,4 ,8
Australian Open - Melbourne ,2003-01-13 ,Guillermo Canas ,Vladimir Voltchkov ,3 ,0 ,6 ,7 ,6 , , ,3 ,5 ,3 , ,
Australian Open - Melbourne ,2003-01-13 ,Felix Mantilla ,Mariano Zabaleta ,3 ,2 ,4 ,7 ,6 ,4 ,6 ,6 ,5 ,3 ,6 ,4
Australian Open - Melbourne ,2003-01-13 ,Karol Kucera ,Jan Vacek ,3 ,0 ,6 ,6 ,6 , , ,2 ,1 ,4 , ,
Australian Open - Melbourne ,2003-01-13 ,Andy Roddick ,Zeljko Krajan ,3 ,1 ,6 ,6 ,7 ,6 , ,7 ,2 ,6 ,3 ,
Australian Open - Melbourne ,2003-01-13 ,Christophe Rochus ,Irakli Labadze ,3 ,0 ,6 ,6 ,6 , , ,2 ,3 ,4 , ,
Australian Open - Melbourne ,2003-01-13 ,Scott Draper ,Alex Kim ,3 ,1 ,7 ,6 ,3 ,6 , ,5 ,3 ,6 ,3 ,
Australian Open - Melbourne ,2003-01-13 ,Sargis Sargsian ,Agustin Calleri ,3 ,1 ,6 ,3 ,7 ,6 , ,4 ,6 ,6 ,0 ,
Australian Open - Melbourne ,2003-01-13 ,Renzo Furlan ,Andrei Pavel ,1 ,0 ,4 , , , , ,1 , , , ,
Australian Open - Melbourne ,2003-01-13 ,Paradorn Srichaphan ,Jurgen Melzer ,3 ,1 ,7 ,6 ,1 ,6 , ,5 ,4 ,6 ,0 ,
Australian Open - Melbourne ,2003-01-13 ,Jean-Rene Lisnard ,Andrea Gaudenzi ,3 ,2 ,6 ,2 ,6 ,4 ,6 ,4 ,6 ,1 ,6 ,1
Australian Open - Melbourne ,2003-01-13 ,Mardy Fish ,Joachim Johansson ,3 ,0 ,6 ,7 ,6 , , ,3 ,5 ,2 , ,
Australian Open - Melbourne ,2003-01-13 ,Jarkko Nieminen ,Nikolay Davydenko ,3 ,2 ,6 ,3 ,3 ,6 ,7 ,3 ,6 ,6 ,2 ,5
Australian Open - Melbourne ,2003-01-13 ,Mario Ancic ,Alexander Waske ,3 ,0 ,6 ,6 ,7 , , ,3 ,4 ,6 , ,
Australian Open - Melbourne ,2003-01-13 ,Peter Luczak ,Attila Savolt ,3 ,0 ,7 ,6 ,6 , , ,5 ,2 ,4 , ,
Australian Open - Melbourne ,2003-01-14 ,Gustavo Kuerten ,Hicham Arazi ,3 ,0 ,6 ,7 ,6 , , ,4 ,6 ,3 , ,
Australian Open - Melbourne ,2003-01-14 ,Marat Safin ,Raemon Sluiter ,3 ,1 ,6 ,4 ,6 ,6 , ,4 ,6 ,3 ,4 ,
Australian Open - Melbourne ,2003-01-14 ,Lleyton Hewitt ,Magnus Larsson ,3 ,2 ,6 ,3 ,6 ,6 ,6 ,3 ,6 ,1 ,7 ,2
Australian Open - Melbourne ,2003-01-14 ,Roger Federer ,Flavio Saretta ,3 ,0 ,7 ,7 ,6 , , ,6 ,5 ,3 , ,
Australian Open - Melbourne ,2003-01-14 ,Fernando Vicente ,Luis Horna ,3 ,2 ,3 ,4 ,6 ,7 ,6 ,6 ,6 ,3 ,6 ,1
Australian Open - Melbourne ,2003-01-14 ,Richard Krajicek ,Todd Reid ,3 ,1 ,3 ,6 ,6 ,6 , ,6 ,2 ,2 ,1 ,
Australian Open - Melbourne ,2003-01-14 ,Rainer Schuettler ,Albert Portas ,3 ,0 ,6 ,6 ,6 , , ,3 ,2 ,0 , ,
Australian Open - Melbourne ,2003-01-14 ,Andreas Vinciguerra ,Stefan Koubek ,3 ,0 ,6 ,6 ,6 , , ,4 ,4 ,1 , ,
