tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Adidas International - Sydney" ,2004-01-15 ,"Bob Bryan/Mike Bryan" ,"Jonathan Erlich/Sebastian Prieto" ,2 ,1 ,6 ,6 ,7 , , ,4 ,7 ,5 , ,
"Adidas International - Sydney" ,2004-01-15 ,"Jonas Bjorkman/Todd Woodbridge" ,"Olivier Rochus/Kevin Ullyett" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Heineken Open - Auckland" ,2004-01-15 ,"Jiri Novak/Radek Stepanek" ,"Jeff Coetzee/Chris Haggard" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Adidas International - Sydney" ,2004-01-16 ,"Bob Bryan/Mike Bryan" ,"Yves Allegro/Rainer Schuettler" ,1 ,0 ,5 , , , , ,2 , , , ,
"Adidas International - Sydney" ,2004-01-16 ,"Jonas Bjorkman/Todd Woodbridge" ,"Agustin Calleri/Filippo Volandri" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Heineken Open - Auckland" ,2004-01-16 ,"Mahesh Bhupathi/Fabrice Santoro" ,"Jan Michael Gambill/Brian MacPhie" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Heineken Open - Auckland" ,2004-01-16 ,"Mahesh Bhupathi/Fabrice Santoro" ,"Jared Palmer/Pavel Vizner" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Adidas International - Sydney" ,2004-01-17 ,"Jonas Bjorkman/Todd Woodbridge" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Heineken Open - Auckland" ,2004-01-17 ,"Mahesh Bhupathi/Fabrice Santoro" ,"Jiri Novak/Radek Stepanek" ,2 ,1 ,4 ,7 ,6 , , ,6 ,5 ,3 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Wayne Black/Kevin Ullyett" ,"Ruben Ramirez Hidalgo/David Sanchez Munoz" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Mark Knowles/Daniel Nestor" ,"David Ferrer/Filippo Volandri" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Martin Damm/Cyril Suk" ,"Andrei Pavel/Tom Vanhoudt" ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,5 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Michael Llodra/Fabrice Santoro" ,"Raemon Sluiter/Martin Verkerk" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Wayne Arthurs/Paul Hanley" ,"Karol Beck/Dominik Hrbaty" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Jonas Bjorkman/Todd Woodbridge" ,"Scott Humphries/Mark Merklein" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Petr Luxa/David Skoch" ,"Karol Kucera/Bohdan Ulihrach" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Mahesh Bhupathi/Max Mirnyi" ,"Devin Bowen/Ashley Fisher" ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,3 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Jiri Novak/Radek Stepanek" ,"Robert Kendrick/Vince Spadea" ,2 ,1 ,6 ,1 ,6 , , ,2 ,6 ,2 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Jonathan Erlich/Andy Ram" ,"Juan Carlos Ferrero/Guillermo Garcia Lopez" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,3 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Rafael Nadal/Tommy Robredo" ,"Lucas Arnold Ker/Mariano Hood" ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,1 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Andre Sa/Flavio Saretta" ,"Yves Allegro/Roger Federer" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Mario Ancic/Feliciano Lopez" ,"Adam Kennedy/Todd Reid" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Alberto Martin/Albert Portas" ,"Galo Blanco/Albert Costa" ,1 ,0 ,3 ,3 , , , ,6 ,0 , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Wayne Ferreira/Rick Leach" ,"Prakash Amritraj/Hyung Taik Lee" ,1 ,0 ,7 ,4 , , , ,6 , , , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Nicolas Kiefer/Rainer Schuettler" ,"Raphael Durek/Alun Jones" ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,4 , ,
"Australian Open - Melbourne" ,2004-01-21 ,"Hicham Arazi/Nicolas Mahut" ,"Nikolay Davydenko/Irakli Labadze" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Bob Bryan/Mike Bryan" ,"Fernando Gonzalez/Nicolas Massu" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Gaston Etlis/Martin Rodriguez" ,"Jan Michael Gambill/Brian MacPhie" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Jeff Coetzee/Chris Haggard" ,"Joshua Eagle/Patrick Rafter" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Frantisek Cermak/Leos Friedl" ,"Victor Hanescu/Davide Sanguinetti" ,2 ,1 ,5 ,6 ,7 , , ,7 ,4 ,6 , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Julian Knowle/Michael Kohlmann" ,"Nathan Healey/Stephen Huss" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Simon Aspelin/Massimo Bertolini" ,"Jordan Kerr/Graydon Oliver" ,2 ,1 ,6 ,1 ,7 , , ,2 ,6 ,6 , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Karsten Braasch/Sargis Sargsian" ,"Luke Bourgeois/Chris Guccione" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Robbie Koenig/Petr Pala" ,"Nicolas Lapentti/Jim Thomas" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Martin Garcia/Sebastian Prieto" ,"Todd Perry/Thomas Shimada" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Xavier Malisse/Olivier Rochus" ,"Lars Burgsmuller/Luis Horna" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,3 , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Jurgen Melzer/Nenad Zimonjic" ,"Jared Palmer/Pavel Vizner" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Gaston Gaudio/Ivo Karlovic" ,"Alex Lopez Moron/Felix Mantilla" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Igor Andreev/Andrei Olhovskiy" ,"Johan Landsberg/Robin Soderling" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Juan Ignacio Chela/Oscar Hernandez" ,"Tomas Cibulec/Leander Paes" ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,3 , ,
"Australian Open - Melbourne" ,2004-01-22 ,"Julien Benneteau/Arnaud Clement" ,"Harel Levy/Mikhail Youzhny" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,1 , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Gaston Etlis/Martin Rodriguez" ,"Wayne Ferreira/Rick Leach" ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,3 , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Wayne Black/Kevin Ullyett" ,"Alberto Martin/Albert Portas" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Frantisek Cermak/Leos Friedl" ,"Mario Ancic/Feliciano Lopez" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Mark Knowles/Daniel Nestor" ,"Nicolas Kiefer/Rainer Schuettler" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Michael Llodra/Fabrice Santoro" ,"Igor Andreev/Andrei Olhovskiy" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Mahesh Bhupathi/Max Mirnyi" ,"Julien Benneteau/Arnaud Clement" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Jiri Novak/Radek Stepanek" ,"Martin Damm/Cyril Suk" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Australian Open - Melbourne" ,2004-01-23 ,"Karsten Braasch/Sargis Sargsian" ,"Wayne Arthurs/Paul Hanley" ,2 ,1 ,3 ,7 ,6 , , ,6 ,6 ,3 , ,
