tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Bangkok Challenger" ,2018-01-09 ,"Mao Xin Gong/Hsien Yin Peng" ,"Toshihide Matsui/Chu Huan Yi" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Bangkok Challenger" ,2018-01-09 ,"Pruchya Isarow/Wishaya Trongcharoenchaikul" ,"Congsup Congcar/Kittiphong Wachiramanowong" ,2 ,1 ,6 ,3 ,1 , , ,1 ,6 ,9 , ,
"Canberra Challenger" ,2018-01-09 ,"Steven De Waard/Ben Mclachlan" ,"Dane Propoggia/Scott Puodziunas" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Canberra Challenger" ,2018-01-09 ,"Jarryd Chaplin/Luke Saville" ,"Alexander Crnokrak/Matthew Christopher Romios" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , ,
"Sydney International - Sydney" ,2018-01-09 ,"Juan Sebastian Cabal/Robert Farah" ,"Leonardo Mayer/Diego Sebastian Schwartzman" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Sydney International - Sydney" ,2018-01-09 ,"Damir Dzumhur/Roman Jebavy" ,"Nikola Mektic/Alexander Peya" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,7 , ,
"Sydney International - Sydney" ,2018-01-09 ,"Fabrice Martin/Nicholas Monroe" ,"Christopher O'Connell/Matt Reid" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"ASB Classic - Auckland" ,2018-01-10 ,"Oliver Marach/Mate Pavic" ,"Guillermo Duran/Andres Molteni" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,6 , ,
"ASB Classic - Auckland" ,2018-01-10 ,"Max Mirnyi/Philipp Oswald" ,"Marcus Daniell/Dominic Inglot" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,8 , ,
"ASB Classic - Auckland" ,2018-01-10 ,"Max Mirnyi/Philipp Oswald" ,"Pablo Cuevas/Horacio Zeballos" ,1 ,0 ,w , , , , , , , , ,
"ASB Classic - Auckland" ,2018-01-10 ,"Daniel Nestor/Donald Young" ,"Robin Haase/Matwe Middelkoop" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,5 , ,
"Bangkok Challenger" ,2018-01-10 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Frederik Nielsen/David O'hare" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Bangkok Challenger" ,2018-01-10 ,"Jeevan Nedunchezhiyan/Christopher Rungkat" ,"Ti Chen/Flavio Cipolla" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , ,
"Bangkok Challenger" ,2018-01-10 ,"Mikhail Elgin/Timur Khabibulin" ,"Ivan Nedelko/Nino Serdarusic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Bangkok Challenger" ,2018-01-10 ,"Enrique Lopez Perez/Pedro Martinez Portero" ,"Gerard Granollers/David Marrero" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Canberra Challenger" ,2018-01-10 ,"Sekou Bangoura/Nathan Pasha" ,"Hugo Nys/Tim Puetz" ,1 ,0 ,w , , , , , , , , ,
"Canberra Challenger" ,2018-01-10 ,"Steven De Waard/Ben Mclachlan" ,"Jarryd Chaplin/Luke Saville" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Canberra Challenger" ,2018-01-10 ,"Hans Podlipnik Castillo/Andrei Vasilevski" ,"Hugo Grenier/Maxime Janvier" ,1 ,0 ,2 , , , , ,1 , , , ,
"Canberra Challenger" ,2018-01-10 ,"Zhe Li/Yosuke Watanuki" ,"Adil Shamasdin/Neal Skupski" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,7 , ,
"Canberra Challenger" ,2018-01-10 ,"Zhe Li/Yosuke Watanuki" ,"Sekou Bangoura/Nathan Pasha" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,1 , ,
"Canberra Challenger" ,2018-01-10 ,"Andreas Seppi/Gavin Van Peperzeel" ,"Harry Bourchier/Andrew Harris" ,1 ,0 ,w , , , , , , , , ,
"Canberra Challenger" ,2018-01-10 ,"Jonathan Erlich/Divij Sharan" ,"Jeremy Beale/Thomas Fancutt" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Sydney International - Sydney" ,2018-01-10 ,"Rohan Bopanna/Edouard Roger Vasselin" ,"Fabrice Martin/Nicholas Monroe" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Sydney International - Sydney" ,2018-01-10 ,"Rohan Bopanna/Edouard Roger Vasselin" ,"Ivan Dodig/Fernando Verdasco" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Sydney International - Sydney" ,2018-01-10 ,"Jean Julien Rojer/Horia Tecau" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Sydney International - Sydney" ,2018-01-10 ,"Lukasz Kubot/Marcelo Melo" ,"Damir Dzumhur/Roman Jebavy" ,1 ,0 ,w , , , , , , , , ,
"Sydney International - Sydney" ,2018-01-10 ,"Jan Lennard Struff/Viktor Troicki" ,"Alex Bolt/Jordan Thompson" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"ASB Classic - Auckland" ,2018-01-11 ,"Oliver Marach/Mate Pavic" ,"Daniel Nestor/Donald Young" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"ASB Classic - Auckland" ,2018-01-11 ,"Santiago Gonzalez/Julio Peralta" ,"Robert Lindstedt/Franko Skugor" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , ,
"ASB Classic - Auckland" ,2018-01-11 ,"Raven Klaasen/Michael Venus" ,"Marcin Matkowski/Aisam Qureshi" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,4 , ,
"Bangkok Challenger" ,2018-01-11 ,"Cheng Peng Hsieh/Tsung Hua Yang" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Bangkok Challenger" ,2018-01-11 ,"Mao Xin Gong/Hsien Yin Peng" ,"Mikhail Elgin/Timur Khabibulin" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,4 , ,
"Bangkok Challenger" ,2018-01-11 ,"James Cerretani/Joe Salisbury" ,"Pruchya Isarow/Wishaya Trongcharoenchaikul" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Bangkok Challenger" ,2018-01-11 ,"Enrique Lopez Perez/Pedro Martinez Portero" ,"Jeevan Nedunchezhiyan/Christopher Rungkat" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Canberra Challenger" ,2018-01-11 ,"Hans Podlipnik Castillo/Andrei Vasilevski" ,"Steven De Waard/Ben Mclachlan" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Canberra Challenger" ,2018-01-11 ,"Jonathan Erlich/Divij Sharan" ,"Andreas Seppi/Gavin Van Peperzeel" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Canberra Challenger" ,2018-01-11 ,"Jonathan Erlich/Divij Sharan" ,"Zhe Li/Yosuke Watanuki" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,4 , ,
