tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Australian Open - Melbourne" ,2018-01-19 ,"Hao Ching Chan/Katarina Srebotnik" ,"Michaella Krajicek/Alla Kudryavtseva" ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,6 , ,
"Australian Open - Melbourne" ,2018-01-19 ,"Lucie Safarova/Barbora Strycova" ,"Raluca Olaru/Olga Savchuk" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-19 ,"Raquel Atawo/Anna Lena Groenefeld" ,"Eri Hozumi/Miyu Kato" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Australian Open - Melbourne" ,2018-01-19 ,"Gabriela Dabrowski/Yifan Xu" ,"Ekaterina Alexandrova/Anastasija Sevastova" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2018-01-19 ,"Latisha Chan/Andrea Hlavackova" ,"Oksana Kalashnikova/Varvara Lepchenko" ,2 ,0 ,6 ,7 , , , ,0 ,5 , , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Timea Babos/Kristina Mladenovic" ,"Lara Arruabarrena/Arantxa Parra Santonja" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Barbora Krejcikova/Katerina Siniakova" ,"Zarina Diyas/Magda Linette" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Shuko Aoyama/Zhaoxuan Yang" ,"Mona Barthel/Carina Witthoeft" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Viktorija Golubic/Nina Stojanovic" ,"Kateryna Bondarenko/Aleksandra Krunic" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Nadiya Kichenok/Anastasia Rodionova" ,"Kristyna Pliskova/Donna Vekic" ,2 ,1 ,1 ,6 ,7 , , ,6 ,3 ,6 , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Sorana Cirstea/Beatriz Haddad Maia" ,"Alicja Rosolska/Abigail Spears" ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,3 , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Nicole Melichar/Kveta Peschke" ,"Madison Brengle/Monica Puig" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-20 ,"Jennifer Brady/Vania King" ,"Ashleigh Barty/Casey Dellacqua" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-21 ,"Su Wei Hsieh/Shuai Peng" ,"Raquel Atawo/Anna Lena Groenefeld" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-21 ,"Irina Camelia Begu/Monica Niculescu" ,"Nadiya Kichenok/Anastasia Rodionova" ,1 ,0 ,4 , , , , ,1 , , , ,
"Australian Open - Melbourne" ,2018-01-21 ,"Lucie Safarova/Barbora Strycova" ,"Sorana Cirstea/Beatriz Haddad Maia" ,2 ,1 ,2 ,6 ,6 , , ,6 ,0 ,4 , ,
"Australian Open - Melbourne" ,2018-01-21 ,"Jennifer Brady/Vania King" ,"Nicole Melichar/Kveta Peschke" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2018-01-22 ,"Ekaterina Makarova/Elena Vesnina" ,"Barbora Krejcikova/Katerina Siniakova" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,2 , ,
