tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Davis Cup, World Group, QF, SUI-FRA 3-2" ,2003-04-05 ,"Roger Federer/Marc Rosset" ,"Nicolas Escude/Fabrice Santoro" ,3 ,1 ,6 ,3 ,6 ,7 , ,4 ,6 ,3 ,6 ,
"Davis Cup, World Group, F, AUS-ESP 3-1" ,2003-11-29 ,"Wayne Arthurs/Todd Woodbridge" ,"Alex Corretja/Feliciano Lopez" ,3 ,0 ,6 ,6 ,6 , , ,3 ,1 ,3 , ,
