tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Stan Wawrinka" ,"Cedrik Marcel Stebe" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Go Soeda" ,"Prakash Amritraj" ,2 ,1 ,7 ,3 ,6 , , ,6 ,6 ,4 , ,
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Aljaz Bedene" ,"Robin Haase" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Marcos Baghdatis" ,"Florian Mayer" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Gilles Simon" ,"Alejandro Falla" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Alexandr Dolgopolov" ,"Jarkko Nieminen" ,1 ,0 ,6 ,4 , , , ,2 ,1 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Kei Nishikori" ,"Tommy Robredo" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Hopman Cup - Perth" ,2013-01-02 ,"Tommy Haas" ,"Andreas Seppi" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Hopman Cup - Perth" ,2013-01-02 ,"Bernard Tomic" ,"Novak Djokovic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Nikolay Davydenko" ,"Mikhail Youzhny" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"David Ferrer" ,"Tobias Kamke" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Richard Gasquet" ,"Grega Zemlja" ,2 ,1 ,6 ,6 ,7 , , ,7 ,4 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Paolo Lorenzi" ,"Lukas Rosol" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Simone Bolelli" ,"Lukasz Kubot" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,4 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Lukas Lacko" ,"Viktor Troicki" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Gael Monfils" ,"Philipp Kohlschreiber" ,2 ,1 ,6 ,2 ,6 , , ,4 ,6 ,4 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Daniel Brands" ,"Mohamed Safwat" ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,2 , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Thiago Alves" ,"Marcelo Demoliner" ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,1 , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Martin Alund" ,"Ricardo Mello" ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Joao Souza" ,"Pedro Sousa" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Gastao Elias" ,"Guilherme Clezar" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,3 , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Tomas Berdych" ,"Somdev Devvarman" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Roberto Bautista Agut" ,"Matthias Bachinger" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Marin Cilic" ,"Sergiy Stakhovsky" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,3 , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Benoit Paire" ,"Dudi Sela" ,2 ,0 ,6 ,6 , , , ,1 ,0 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Jurgen Melzer" ,"David Goffin" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Andy Murray" ,"John Millman" ,2 ,1 ,6 ,5 ,6 , , ,1 ,7 ,3 , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Denis Istomin" ,"Lleyton Hewitt" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Grigor Dimitrov" ,"Milos Raonic" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Hopman Cup - Perth" ,2013-01-03 ,"Fernando Verdasco" ,"Thanasi Kokkinakis" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Hopman Cup - Perth" ,2013-01-03 ,"Bernard Tomic" ,"Andreas Seppi" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Noumea Challenger" ,2013-01-03 ,"Marc Gicquel" ,"Gregoire Burquier" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
"Noumea Challenger" ,2013-01-03 ,"Jonathan Dasnieres de Veigy" ,"Artem Sitak" ,2 ,1 ,6 ,1 ,7 , , ,2 ,6 ,6 , ,
"Noumea Challenger" ,2013-01-03 ,"Adrian Mannarino" ,"Nicolas Ernst" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Noumea Challenger" ,2013-01-03 ,"Adrian Mannarino" ,"Jose Statham" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Noumea Challenger" ,2013-01-03 ,"Andrej Martin" ,"Steve Darcis" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Noumea Challenger" ,2013-01-03 ,"Gregoire Burquier" ,"Dane Propoggia" ,2 ,1 ,7 ,5 ,6 , , ,6 ,7 ,3 , ,
"Noumea Challenger" ,2013-01-03 ,"Denys Molchanov" ,"Maxime Chazal" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Noumea Challenger" ,2013-01-03 ,"Samuel Groth" ,"Stephane Robert" ,2 ,1 ,2 ,7 ,6 , , ,6 ,6 ,2 , ,
"Noumea Challenger" ,2013-01-03 ,"Samuel Groth" ,"Lucas Pouille" ,2 ,1 ,7 ,4 ,7 , , ,5 ,6 ,5 , ,
"Noumea Challenger" ,2013-01-03 ,"Alessandro Giannessi" ,"Peter Polansky" ,2 ,1 ,6 ,2 ,6 , , ,3 ,6 ,2 , ,
"Noumea Challenger" ,2013-01-03 ,"Maxime Teixeira" ,"Adrian Menendez Maceiras" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"Nikolay Davydenko" ,"Simone Bolelli" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"David Ferrer" ,"Paolo Lorenzi" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"Richard Gasquet" ,"Lukas Lacko" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"Daniel Brands" ,"Gael Monfils" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Sao Paulo Challenger" ,2013-01-03 ,"Julio Cesar Campozano" ,"Federico Delbonis" ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,3 , ,
"Sao Paulo Challenger" ,2013-01-03 ,"Rogerio Dutra Da Silva" ,"Devin Britton" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Sao Paulo Challenger" ,2013-01-03 ,"Horacio Zeballos" ,"Andre Ghem" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,3 , ,
"Sao Paulo Challenger" ,2013-01-03 ,"Guido Andreozzi" ,"Franko Skugor" ,2 ,1 ,6 ,6 ,7 , , ,7 ,2 ,6 , ,
"Aircel Chennai Open - Chennai" ,2013-01-04 ,"Janko Tipsarevic" ,"Go Soeda" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-04 ,"Roberto Bautista Agut" ,"Tomas Berdych" ,2 ,1 ,7 ,2 ,6 , , ,5 ,6 ,3 , ,
"Aircel Chennai Open - Chennai" ,2013-01-04 ,"Aljaz Bedene" ,"Stan Wawrinka" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-04 ,"Benoit Paire" ,"Marin Cilic" ,2 ,1 ,6 ,1 ,7 , , ,4 ,6 ,5 , ,
"Brisbane International - Brisbane" ,2013-01-04 ,"Andy Murray" ,"Denis Istomin" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Brisbane International - Brisbane" ,2013-01-04 ,"Marcos Baghdatis" ,"Gilles Simon" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Brisbane International - Brisbane" ,2013-01-04 ,"Kei Nishikori" ,"Alexandr Dolgopolov" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Brisbane International - Brisbane" ,2013-01-04 ,"Grigor Dimitrov" ,"Jurgen Melzer" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Hopman Cup - Perth" ,2013-01-04 ,"Jo Wilfried Tsonga" ,"Kevin Anderson" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Hopman Cup - Perth" ,2013-01-04 ,"Novak Djokovic" ,"Tommy Haas" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
"Noumea Challenger" ,2013-01-04 ,"Marc Gicquel" ,"Alessandro Giannessi" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Noumea Challenger" ,2013-01-04 ,"Jonathan Dasnieres de Veigy" ,"Samuel Groth" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Noumea Challenger" ,2013-01-04 ,"Adrian Mannarino" ,"Marc Gicquel" ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
"Noumea Challenger" ,2013-01-04 ,"Adrian Mannarino" ,"Denys Molchanov" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
"Noumea Challenger" ,2013-01-04 ,"Andrej Martin" ,"Jonathan Dasnieres de Veigy" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Noumea Challenger" ,2013-01-04 ,"Andrej Martin" ,"Maxime Teixeira" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-04 ,"Nikolay Davydenko" ,"David Ferrer" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-04 ,"Richard Gasquet" ,"Daniel Brands" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Rogerio Dutra Da Silva" ,"Julio Cesar Campozano" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Horacio Zeballos" ,"Guido Andreozzi" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,2 , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Joao Souza" ,"Martin Alund" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Gastao Elias" ,"Thiago Alves" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-05 ,"Janko Tipsarevic" ,"Aljaz Bedene" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,2 , ,
"Aircel Chennai Open - Chennai" ,2013-01-05 ,"Roberto Bautista Agut" ,"Benoit Paire" ,2 ,1 ,3 ,6 ,6 , , ,6 ,1 ,4 , ,
"Apia International - Sydney" ,2013-01-05 ,"Bjorn Phau" ,"Pierre Hugues Herbert" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Bjorn Phau" ,"Ivo Klec" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Guillermo Garcia Lopez" ,"Jordan Thompson" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Guillermo Garcia Lopez" ,"Alex Bolt" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Ivo Klec" ,"Kenny de Schepper" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Adam Feeney" ,"Jimmy Wang" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Andreas Haider Maurer" ,"Simon Greul" ,1 ,0 ,2 , , , , ,0 , , , ,
"Apia International - Sydney" ,2013-01-05 ,"Blaz Kavcic" ,"Jan Hajek" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Blaz Kavcic" ,"Di Wu" ,2 ,1 ,4 ,6 ,6 , , ,6 ,4 ,4 , ,
"Apia International - Sydney" ,2013-01-05 ,"Tatsuma Ito" ,"Luke Saville" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Apia International - Sydney" ,2013-01-05 ,"John Patrick Smith" ,"Simon Ede" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Apia International - Sydney" ,2013-01-05 ,"John Patrick Smith" ,"Andreas Haider Maurer" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Rhyne Williams" ,"Michal Przysiezny" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Rhyne Williams" ,"Evgeny Donskoy" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Evgeny Donskoy" ,"Matteo Viola" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Joao Sousa" ,"Adam Feeney" ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,2 , ,
"Apia International - Sydney" ,2013-01-05 ,"Joao Sousa" ,"Guillaume Rufin" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Ryan Harrison" ,"Jay Andrijic" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Ryan Harrison" ,"Matt Reid" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Di Wu" ,"John Peers" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Matthew Barton" ,"Tatsuma Ito" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Matthew Barton" ,"Ivo Karlovic" ,2 ,1 ,6 ,7 ,7 , , ,7 ,6 ,6 , ,
"Apia International - Sydney" ,2013-01-05 ,"Alex Bolt" ,"Benjamin Mitchell" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Apia International - Sydney" ,2013-01-05 ,"Jay Andrijic" ,"Michael Yani" ,1 ,0 ,6 ,2 , , , ,3 ,2 , , ,
"Brisbane International - Brisbane" ,2013-01-05 ,"Andy Murray" ,"Kei Nishikori" ,1 ,0 ,6 ,2 , , , ,4 ,0 , , ,
"Brisbane International - Brisbane" ,2013-01-05 ,"Grigor Dimitrov" ,"Marcos Baghdatis" ,2 ,1 ,6 ,5 ,7 , , ,3 ,7 ,6 , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Michael Russell" ,"Bruno Soares" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Victor Hanescu" ,"Sam Matheson" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Daniel Gimeno Traver" ,"Andre Sa" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,1 , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Frederik Nielsen" ,"Frantisek Cermak" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Benjamin Becker" ,"Jaden Grinter" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Colin Fleming" ,"Michal Mertinak" ,2 ,1 ,7 ,6 ,7 , , ,6 ,7 ,6 , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Flavio Cipolla" ,"Martin Colenbrander" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Greg Jones" ,"Frank Moser" ,2 ,1 ,6 ,6 ,6 , , ,1 ,7 ,3 , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Lukas Rosol" ,"Izak van der Merwe" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Matwe Middelkoop" ,"Dennis Zivkovic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Igor Sijsling" ,"Javier Marti" ,2 ,1 ,6 ,5 ,6 , , ,2 ,7 ,4 , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Jesse Levine" ,"Gilles Muller" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Sergio Gutierrez Ferrol" ,"Marcus Daniell" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Michael Venus" ,"Adam Thompson" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Sebastian Lavie" ,"Enrico Becuzzi" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Heineken Open - Auckland" ,2013-01-05 ,"Cameron Norrie" ,"Carlos Berlocq" ,1 ,0 ,w , , , , , , , , ,
"Hopman Cup - Perth" ,2013-01-05 ,"Novak Djokovic" ,"Fernando Verdasco" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Noumea Challenger" ,2013-01-05 ,"Adrian Mannarino" ,"Andrej Martin" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-05 ,"Richard Gasquet" ,"Nikolay Davydenko" ,2 ,1 ,3 ,7 ,6 , , ,6 ,6 ,3 , ,
"Sao Paulo Challenger" ,2013-01-05 ,"Rogerio Dutra Da Silva" ,"Joao Souza" ,2 ,1 ,7 ,6 ,7 , , ,5 ,7 ,6 , ,
"Sao Paulo Challenger" ,2013-01-05 ,"Horacio Zeballos" ,"Gastao Elias" ,2 ,1 ,6 ,4 ,7 , , ,3 ,6 ,5 , ,
"Aircel Chennai Open - Chennai" ,2013-01-06 ,"Janko Tipsarevic" ,"Roberto Bautista Agut" ,2 ,1 ,3 ,6 ,6 , , ,6 ,1 ,3 , ,
"Apia International - Sydney" ,2013-01-06 ,"Bjorn Phau" ,"Matthew Barton" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Apia International - Sydney" ,2013-01-06 ,"Guillermo Garcia Lopez" ,"Rhyne Williams" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Apia International - Sydney" ,2013-01-06 ,"Joao Sousa" ,"John Patrick Smith" ,2 ,1 ,6 ,3 ,6 , , ,2 ,6 ,2 , ,
"Apia International - Sydney" ,2013-01-06 ,"Ryan Harrison" ,"Blaz Kavcic" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Brisbane International - Brisbane" ,2013-01-06 ,"Andy Murray" ,"Grigor Dimitrov" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Victor Hanescu" ,"Flavio Cipolla" ,2 ,1 ,6 ,2 ,7 , , ,3 ,6 ,5 , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Frederik Nielsen" ,"Daniel Gimeno Traver" ,2 ,1 ,5 ,6 ,7 , , ,7 ,2 ,6 , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Benjamin Becker" ,"Sebastian Lavie" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Greg Jones" ,"Michael Russell" ,1 ,0 ,w , , , , , , , , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Lukas Rosol" ,"Sergio Gutierrez Ferrol" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Matwe Middelkoop" ,"Cameron Norrie" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
"Heineken Open - Auckland" ,2013-01-06 ,"Igor Sijsling" ,"Colin Fleming" ,2 ,0 ,6 ,6 , , , ,0 ,0 , , ,
