tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Aircel Chennai Open - Chennai" ,2016-01-05 ,"Mariusz Fyrstenberg/Santiago Gonzalez" ,"Alexander Bury/Borna Coric" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-05 ,"Marcel Granollers/Leander Paes" ,"Taro Daniel/John Millman" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Bangkok Challenger" ,2016-01-05 ,"Gero Kretschmer/Alexander Satschko" ,"Jirat Navasirisomboon/Kittiphong Wachiramanowong" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Bangkok Challenger" ,2016-01-05 ,"Mateusz Kowalczyk/Dino Marcan" ,"Pruchya Isarow/Nuttanon Kadchapanan" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Bangkok Challenger" ,2016-01-05 ,"Franko Skugor/Go Soeda" ,"Dean O'Brien/Ruan Roelofse" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Brisbane International - Brisbane" ,2016-01-05 ,"Ivan Dodig/Samuel Groth" ,"Dusan Lajovic/Viktor Troicki" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,3 , ,
"Happy Valley Challenger" ,2016-01-05 ,"Harry Bourchier/Bradley Mousley" ,"Laslo Djere/Marton Fucsovics" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,6 , ,
"Happy Valley Challenger" ,2016-01-05 ,"Alejandro Gonzalez/Renzo Olivo" ,"Matthew Barton/Blake Mott" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Noumea Challenger" ,2016-01-05 ,"Luke Saville/Jordan Thompson" ,"Mathias Bourgue/Stefano Napolitano" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Noumea Challenger" ,2016-01-05 ,"Darian King/Mitchell Krueger" ,"Quentin Halys/Calvin Hemery" ,2 ,1 ,5 ,6 ,1 , , ,7 ,2 ,8 , ,
"Noumea Challenger" ,2016-01-05 ,"James McGee/Blaz Rola" ,"Federico Gaio/Alessandro Giannessi" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-05 ,"Feliciano Lopez/Marc Lopez" ,"Wesley Koolhof/Matwe Middelkoop" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-05 ,"Philipp Petzschner/Alexander Peya" ,"Mubarak Shannan Zayid/Mousa Zayed" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-05 ,"Jean Julien Rojer/Horia Tecau" ,"Jonathan Erlich/Colin Fleming" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-05 ,"Simone Bolelli/Sergiy Stakhovsky" ,"Julian Knowle/Andre Sa" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-05 ,"Jamie Murray/Bruno Soares" ,"Radu Albot/Martin Klizan" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-06 ,"N.sriram Balaji/Ramkumar Ramanathan" ,"Marcus Daniell/Artem Sitak" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,5 , ,
"Aircel Chennai Open - Chennai" ,2016-01-06 ,"Somdev Devvarman/Jeevan Nedunchezhiyan" ,"Nicholas Monroe/Hans Podlipnik Castillo" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,5 , ,
"Aircel Chennai Open - Chennai" ,2016-01-06 ,"Oliver Marach/Fabrice Martin" ,"Aljaz Bedene/Treat Conrad Huey" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,5 , ,
"Aircel Chennai Open - Chennai" ,2016-01-06 ,"Austin Krajicek/Benoit Paire" ,"Sergey Betov/Mikhail Elgin" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,1 , ,
"Bangkok Challenger" ,2016-01-06 ,"Nikola Mektic/Antonio Sancic" ,"Ilija Bozoljac/Frantisek Cermak" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,6 , ,
"Bangkok Challenger" ,2016-01-06 ,"Gero Kretschmer/Alexander Satschko" ,"Tatsuma Ito/Adam Pavlasek" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,3 , ,
"Bangkok Challenger" ,2016-01-06 ,"Johan Brunstrom/Andreas Siljestrom" ,"Punnakrit Kritakara/Suthinan Tanthaseraneewat" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Bangkok Challenger" ,2016-01-06 ,"Ken Skupski/Neal Skupski" ,"Purav Raja/Divij Sharan" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Bangkok Challenger" ,2016-01-06 ,"Marcelo Demoliner/Frederik Nielsen" ,"Kimmer Coppejans/Mark Vervoort" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Brisbane International - Brisbane" ,2016-01-06 ,"Matt Reid/John Patrick Smith" ,"Mate Pavic/Michael Venus" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Brisbane International - Brisbane" ,2016-01-06 ,"Grigor Dimitrov/Kei Nishikori" ,"Pierre Hugues Herbert/Nicolas Mahut" ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,7 , ,
"Brisbane International - Brisbane" ,2016-01-06 ,"James Duckworth/Chris Guccione" ,"Lukasz Kubot/Marcin Matkowski" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,4 , ,
"Brisbane International - Brisbane" ,2016-01-06 ,"Dominic Inglot/Robert Lindstedt" ,"Eric Butorac/Scott Lipsky" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,7 , ,
"Brisbane International - Brisbane" ,2016-01-06 ,"Henri Kontinen/John Peers" ,"Ivan Dodig/Samuel Groth" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Happy Valley Challenger" ,2016-01-06 ,"Dudi Sela/Igor Sijsling" ,"Alex Bolt/Andrew Whittington" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Happy Valley Challenger" ,2016-01-06 ,"Matteo Donati/Andrey Golubev" ,"Carsten Ball/Frank Moser" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Happy Valley Challenger" ,2016-01-06 ,"Brydan Klein/Peter Polansky" ,"Peter Gojowczyk/Nils Langer" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Happy Valley Challenger" ,2016-01-06 ,"Denys Molchanov/Aleksandr Nedovesov" ,"Alejandro Gonzalez/Renzo Olivo" ,2 ,1 ,6 ,6 ,1 , , ,0 ,7 ,7 , ,
"Mendoza Challenger" ,2016-01-06 ,"Guilherme Clezar/Fabricio Neis" ,"Nicolas Alejandro De Gregorio/Facundo Jofre" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Mendoza Challenger" ,2016-01-06 ,"Facundo Bagnis/Andres Molteni" ,"Rogerio Dutra Da Silva/Sergio Galdos" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,9 , ,
"Mendoza Challenger" ,2016-01-06 ,"Andrea Collarini/Emilio Gomez" ,"Franco Agamenone/Franco Emanuel Egea" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Mendoza Challenger" ,2016-01-06 ,"Ivan Sabanov/Matej Sabanov" ,"Andrej Martin/Gerald Melzer" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Mendoza Challenger" ,2016-01-06 ,"Julio Peralta/Horacio Zeballos" ,"Guido Andreozzi/Ariel Behar" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,7 , ,
"Mendoza Challenger" ,2016-01-06 ,"Jonathan Eysseric/Miguel Angel Reyes Varela" ,"Sekou Bangoura/Matt Seeberger" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Mendoza Challenger" ,2016-01-06 ,"Roberto Carballes Baena/Enrique Lopez Perez" ,"Patricio Heras/Tomas Lipovsek Puches" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Mendoza Challenger" ,2016-01-06 ,"Maximo Gonzalez/Jose Hernandez Fernandez" ,"Hernan Casanova/Federico Coria" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Noumea Challenger" ,2016-01-06 ,"Julien Benneteau/Edouard Roger Vasselin" ,"Maxime Janvier/Maximilian Marterer" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Noumea Challenger" ,2016-01-06 ,"Luke Saville/Jordan Thompson" ,"Henri Laaksonen/Loic Perret" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Noumea Challenger" ,2016-01-06 ,"Gregoire Barrere/Tristan Lamasine" ,"Darian King/Mitchell Krueger" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Noumea Challenger" ,2016-01-06 ,"James McGee/Blaz Rola" ,"Jordi Samper Montana/Marco Trungelliti" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-06 ,"Feliciano Lopez/Marc Lopez" ,"Simone Bolelli/Sergiy Stakhovsky" ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-06 ,"Philipp Petzschner/Alexander Peya" ,"David Marrero/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-06 ,"Jean Julien Rojer/Horia Tecau" ,"Teimuraz Gabashvili/Albert Ramos Vinolas" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-06 ,"Jamie Murray/Bruno Soares" ,"Jeremy Chardy/Paul Henri Mathieu" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-07 ,"Raven Klaasen/Rajeev Ram" ,"Lukas Rosol/Igor Zelenay" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-07 ,"Oliver Marach/Fabrice Martin" ,"Mariusz Fyrstenberg/Santiago Gonzalez" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,7 , ,
"Aircel Chennai Open - Chennai" ,2016-01-07 ,"Austin Krajicek/Benoit Paire" ,"Marcel Granollers/Leander Paes" ,1 ,0 ,w , , , , , , , , ,
"Bangkok Challenger" ,2016-01-07 ,"Nikola Mektic/Antonio Sancic" ,"Franko Skugor/Go Soeda" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Bangkok Challenger" ,2016-01-07 ,"Johan Brunstrom/Andreas Siljestrom" ,"Marcelo Demoliner/Frederik Nielsen" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Bangkok Challenger" ,2016-01-07 ,"Ken Skupski/Neal Skupski" ,"Mateusz Kowalczyk/Dino Marcan" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Brisbane International - Brisbane" ,2016-01-07 ,"Dominic Inglot/Robert Lindstedt" ,"Matt Reid/John Patrick Smith" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Happy Valley Challenger" ,2016-01-07 ,"Dudi Sela/Igor Sijsling" ,"Harry Bourchier/Bradley Mousley" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Happy Valley Challenger" ,2016-01-07 ,"Matteo Donati/Andrey Golubev" ,"Steven De Waard/Marc Polmans" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Happy Valley Challenger" ,2016-01-07 ,"Brydan Klein/Peter Polansky" ,"Uladzimir Ignatik/Jan Satral" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , ,
"Mendoza Challenger" ,2016-01-07 ,"Julio Peralta/Horacio Zeballos" ,"Andrea Collarini/Emilio Gomez" ,1 ,0 ,w , , , , , , , , ,
"Noumea Challenger" ,2016-01-07 ,"Julien Benneteau/Edouard Roger Vasselin" ,"Luke Saville/Jordan Thompson" ,2 ,1 ,1 ,6 ,1 , , ,6 ,3 ,8 , ,
"Noumea Challenger" ,2016-01-07 ,"Gregoire Barrere/Tristan Lamasine" ,"James McGee/Blaz Rola" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,7 , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-07 ,"Feliciano Lopez/Marc Lopez" ,"Jamie Murray/Bruno Soares" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,5 , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-07 ,"Philipp Petzschner/Alexander Peya" ,"Jean Julien Rojer/Horia Tecau" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-08 ,"Somdev Devvarman/Jeevan Nedunchezhiyan" ,"N.sriram Balaji/Ramkumar Ramanathan" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,6 , ,
"Aircel Chennai Open - Chennai" ,2016-01-08 ,"Oliver Marach/Fabrice Martin" ,"Raven Klaasen/Rajeev Ram" ,2 ,1 ,4 ,7 ,1 , , ,6 ,5 ,5 , ,
"Bangkok Challenger" ,2016-01-08 ,"Gero Kretschmer/Alexander Satschko" ,"Nikola Mektic/Antonio Sancic" ,2 ,1 ,1 ,6 ,1 , , ,6 ,3 ,9 , ,
"Bangkok Challenger" ,2016-01-08 ,"Johan Brunstrom/Andreas Siljestrom" ,"Ken Skupski/Neal Skupski" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,8 , ,
"Happy Valley Challenger" ,2016-01-08 ,"Matteo Donati/Andrey Golubev" ,"Brydan Klein/Peter Polansky" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,1 , ,
"Happy Valley Challenger" ,2016-01-08 ,"Denys Molchanov/Aleksandr Nedovesov" ,"Dudi Sela/Igor Sijsling" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Mendoza Challenger" ,2016-01-08 ,"Guilherme Clezar/Fabricio Neis" ,"Jonathan Eysseric/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Mendoza Challenger" ,2016-01-08 ,"Facundo Bagnis/Andres Molteni" ,"Ivan Sabanov/Matej Sabanov" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Mendoza Challenger" ,2016-01-08 ,"Julio Peralta/Horacio Zeballos" ,"Guilherme Clezar/Fabricio Neis" ,2 ,1 ,1 ,6 ,1 , , ,6 ,4 ,7 , ,
"Mendoza Challenger" ,2016-01-08 ,"Maximo Gonzalez/Jose Hernandez Fernandez" ,"Facundo Bagnis/Andres Molteni" ,2 ,1 ,1 ,7 ,1 , , ,6 ,6 ,8 , ,
"Mendoza Challenger" ,2016-01-08 ,"Maximo Gonzalez/Jose Hernandez Fernandez" ,"Roberto Carballes Baena/Enrique Lopez Perez" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Noumea Challenger" ,2016-01-08 ,"Julien Benneteau/Edouard Roger Vasselin" ,"Gregoire Barrere/Tristan Lamasine" ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,5 , ,
"Qatar ExxonMobil Open - Doha" ,2016-01-08 ,"Feliciano Lopez/Marc Lopez" ,"Philipp Petzschner/Alexander Peya" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2016-01-09 ,"Austin Krajicek/Benoit Paire" ,"Somdev Devvarman/Jeevan Nedunchezhiyan" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Bangkok Challenger" ,2016-01-09 ,"Johan Brunstrom/Andreas Siljestrom" ,"Gero Kretschmer/Alexander Satschko" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Brisbane International - Brisbane" ,2016-01-09 ,"James Duckworth/Chris Guccione" ,"Grigor Dimitrov/Kei Nishikori" ,1 ,0 ,w , , , , , , , , ,
"Brisbane International - Brisbane" ,2016-01-09 ,"Henri Kontinen/John Peers" ,"Dominic Inglot/Robert Lindstedt" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Mendoza Challenger" ,2016-01-09 ,"Maximo Gonzalez/Jose Hernandez Fernandez" ,"Julio Peralta/Horacio Zeballos" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,1 , ,
"Aircel Chennai Open - Chennai" ,2016-01-10 ,"Oliver Marach/Fabrice Martin" ,"Austin Krajicek/Benoit Paire" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Brisbane International - Brisbane" ,2016-01-10 ,"Henri Kontinen/John Peers" ,"James Duckworth/Chris Guccione" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Happy Valley Challenger" ,2016-01-10 ,"Matteo Donati/Andrey Golubev" ,"Denys Molchanov/Aleksandr Nedovesov" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,1 , ,
"Apia International - Sydney" ,2016-01-11 ,"Marcelo Melo/Daniel Nestor" ,"Jeremy Chardy/Leander Paes" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"ASB Classic - Auckland" ,2016-01-11 ,"Marcus Daniell/Artem Sitak" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"ASB Classic - Auckland" ,2016-01-11 ,"John Isner/Lukas Rosol" ,"Treat Conrad Huey/Max Mirnyi" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,5 , ,
"Bangkok Challenger" ,2016-01-11 ,"Nikola Mektic/Antonio Sancic" ,"Natthasith Kunsuwan/Jatuporn Nalamphun" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Bangkok Challenger" ,2016-01-11 ,"Toshihide Matsui/Kittiphong Wachiramanowong" ,"Frantisek Cermak/Divij Sharan" ,2 ,1 ,1 ,7 ,1 , , ,6 ,5 ,5 , ,
"Buenos Aires Challenger" ,2016-01-11 ,"Guido Andreozzi/Ariel Behar" ,"Jonathan Eysseric/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Buenos Aires Challenger" ,2016-01-11 ,"Marcelo Arevalo/Luis David Martinez" ,"Juan Pablo Paz/Manuel Pena Lopez" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Buenos Aires Challenger" ,2016-01-11 ,"Julio Peralta/Horacio Zeballos" ,"Lucas Arnold Ker/Ruben Ramirez Hidalgo" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Canberra Challenger" ,2016-01-11 ,"Mariusz Fyrstenberg/Santiago Gonzalez" ,"Dayne Kelly/Stefano Napolitano" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Canberra Challenger" ,2016-01-11 ,"Jake Delaney/Max Purcell" ,"Enrico Becuzzi/Paolo Lorenzi" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Canberra Challenger" ,2016-01-11 ,"James Cerretani/Max Jacob Schnur" ,"Kody Pearson/Alexei Popyrin" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Canberra Challenger" ,2016-01-11 ,"Maverick Banes/Jarryd Chaplin" ,"Philipp Oswald/Adil Shamasdin" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , ,
"Apia International - Sydney" ,2016-01-12 ,"Thomaz Bellucci/Leonardo Mayer" ,"Teimuraz Gabashvili/Mikhail Kukushkin" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,8 , ,
"Apia International - Sydney" ,2016-01-12 ,"Lukasz Kubot/Marcin Matkowski" ,"Marc Lopez/Andreas Seppi" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Apia International - Sydney" ,2016-01-12 ,"Matt Reid/Jordan Thompson" ,"Jean Julien Rojer/Horia Tecau" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,4 , ,
"Apia International - Sydney" ,2016-01-12 ,"Rohan Bopanna/Florin Mergea" ,"Denis Istomin/Henri Kontinen" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,8 , ,
"Apia International - Sydney" ,2016-01-12 ,"Jonathan Erlich/Colin Fleming" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Apia International - Sydney" ,2016-01-12 ,"Jamie Murray/Bruno Soares" ,"James Duckworth/John Millman" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,9 , ,
"Bangkok Challenger" ,2016-01-12 ,"Gero Kretschmer/Alexander Satschko" ,"Dean O'Brien/Ruan Roelofse" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , ,
"Buenos Aires Challenger" ,2016-01-12 ,"Guilherme Clezar/Fabricio Neis" ,"Andrea Collarini/Nicolas Kicker" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Buenos Aires Challenger" ,2016-01-12 ,"Rogerio Dutra Da Silva/Joao Souza" ,"Sekou Bangoura/Matt Seeberger" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,7 , ,
"Buenos Aires Challenger" ,2016-01-12 ,"Sergio Galdos/Christian Lindell" ,"Facundo Arguello/Pedro Cachin" ,2 ,1 ,7 ,6 ,1 , , ,5 ,7 ,8 , ,
"Canberra Challenger" ,2016-01-12 ,"Carsten Ball/Frank Moser" ,"Daniel Hobart/Daniel Nolan" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
"Canberra Challenger" ,2016-01-12 ,"Sergey Betov/Alexander Bury" ,"Blake Ellis/Adam Walton" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Canberra Challenger" ,2016-01-12 ,"Konstantinos Economidis/Stefanos Tsitsipas" ,"Daniel Gimeno Traver/Daniel Munoz De La Nava" ,1 ,0 ,w , , , , , , , , ,
"Canberra Challenger" ,2016-01-12 ,"Hiroyasu Ehara/Xin Gao" ,"Steven De Waard/Andrew Whittington" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Apia International - Sydney" ,2016-01-13 ,"Thomaz Bellucci/Leonardo Mayer" ,"Jonathan Erlich/Colin Fleming" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,6 , ,
"Apia International - Sydney" ,2016-01-13 ,"Lukasz Kubot/Marcin Matkowski" ,"Marcelo Melo/Daniel Nestor" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Apia International - Sydney" ,2016-01-13 ,"Samuel Groth/John Peers" ,"Simone Bolelli/Pablo Cuevas" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"ASB Classic - Auckland" ,2016-01-13 ,"Philipp Petzschner/Alexander Peya" ,"Guillermo Garcia Lopez/David Marrero" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"ASB Classic - Auckland" ,2016-01-13 ,"Eric Butorac/Scott Lipsky" ,"Jonathan Marray/Aisam Qureshi" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,1 , ,
"ASB Classic - Auckland" ,2016-01-13 ,"Nicholas Monroe/Donald Young" ,"Finn Tearney/Wesley Whitehouse" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"ASB Classic - Auckland" ,2016-01-13 ,"Marcus Daniell/Artem Sitak" ,"Steve Johnson/Sam Querrey" ,1 ,0 ,w , , , , , , , , ,
"ASB Classic - Auckland" ,2016-01-13 ,"Julian Knowle/Oliver Marach" ,"Victor Estrella/Albert Ramos Vinolas" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
