tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Qatar ExxonMobil Open - Doha" ,2011-01-07 ,"Marc Lopez/Rafael Nadal" ,"Daniele Bracciali/Andreas Seppi" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Aircel Chennai Open - Chennai" ,2011-01-08 ,"Mahesh Bhupathi/Leander Paes" ,"Marin Cilic/Ivan Dodig" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,5 , ,
"Aircel Chennai Open - Chennai" ,2011-01-08 ,"Robin Haase/David Martin" ,"Simone Bolelli/Janko Tipsarevic" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,7 , ,
"Brisbane International - Brisbane" ,2011-01-08 ,"Robert Lindstedt/Horia Tecau" ,"Philipp Petzschner/Alexander Peya" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,4 , ,
"Aircel Chennai Open - Chennai" ,2011-01-09 ,"Mahesh Bhupathi/Leander Paes" ,"Robin Haase/David Martin" ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,7 , ,
"Brisbane International - Brisbane" ,2011-01-09 ,"Lukas Dlouhy/Paul Hanley" ,"Robert Lindstedt/Horia Tecau" ,1 ,0 ,6 , , , , ,4 , , , ,
"Heineken Open - Auckland" ,2011-01-10 ,"Marcel Granollers/Tommy Robredo" ,"Pablo Cuevas/Juan Monaco" ,2 ,1 ,7 ,5 ,1 , , ,6 ,7 ,6 , ,
"Heineken Open - Auckland" ,2011-01-10 ,"Eric Butorac/Jean Julien Rojer" ,"David Ferrer/Albert Montanes" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Heineken Open - Auckland" ,2011-01-10 ,"Frantisek Cermak/Christopher Kas" ,"Marcus Daniell/Artem Sitak" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Medibank International - Sydney" ,2011-01-10 ,"Julien Benneteau/Richard Gasquet" ,"Max Mirnyi/Daniel Nestor" ,2 ,1 ,1 ,7 ,1 , , ,6 ,6 ,6 , ,
"Medibank International - Sydney" ,2011-01-10 ,"Lukasz Kubot/Oliver Marach" ,"Matthew Ebden/Peter Luczak" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Medibank International - Sydney" ,2011-01-10 ,"Rohan Bopanna/Aisam Qureshi" ,"Carsten Ball/Marinko Matosevic" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Medibank International - Sydney" ,2011-01-10 ,"Mark Knowles/Michal Mertinak" ,"Jeremy Chardy/Gilles Simon" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,6 , ,
"Heineken Open - Auckland" ,2011-01-11 ,"Nicolas Almagro/Marc Lopez" ,"Carlos Berlocq/Victor Hanescu" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Heineken Open - Auckland" ,2011-01-11 ,"Johan Brunstrom/Stephen Huss" ,"Marcelo Melo/Bruno Soares" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2011-01-11 ,"Daniel Gimeno Traver/David Marrero" ,"Michael Kohlmann/Philipp Petzschner" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Medibank International - Sydney" ,2011-01-11 ,"Igor Andreev/Dmitry Tursunov" ,"Jonathan Erlich/Andy Ram" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , ,
"Medibank International - Sydney" ,2011-01-11 ,"Juan Ignacio Chela/Guillermo Garcia Lopez" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2011-01-12 ,"Marcel Granollers/Tommy Robredo" ,"Frantisek Cermak/Christopher Kas" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Heineken Open - Auckland" ,2011-01-12 ,"Santiago Gonzalez/Jamie Murray" ,"Scott Lipsky/Igor Zelenay" ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,3 , ,
"Medibank International - Sydney" ,2011-01-12 ,"Bob Bryan/Mike Bryan" ,"Dick Norman/Filip Polasek" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Medibank International - Sydney" ,2011-01-12 ,"Lukas Dlouhy/Paul Hanley" ,"Denis Istomin/Eduardo Schwank" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Medibank International - Sydney" ,2011-01-12 ,"Juan Ignacio Chela/Guillermo Garcia Lopez" ,"Igor Andreev/Dmitry Tursunov" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Heineken Open - Auckland" ,2011-01-13 ,"Nicolas Almagro/Marc Lopez" ,"Santiago Gonzalez/Jamie Murray" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2011-01-13 ,"Fabio Fognini/Pere Riba" ,"Jose Statham/Mikal Statham" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Heineken Open - Auckland" ,2011-01-13 ,"Eric Butorac/Jean Julien Rojer" ,"Daniel Gimeno Traver/David Marrero" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Medibank International - Sydney" ,2011-01-13 ,"Bob Bryan/Mike Bryan" ,"Mark Knowles/Michal Mertinak" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Medibank International - Sydney" ,2011-01-13 ,"Rohan Bopanna/Aisam Qureshi" ,"Julien Benneteau/Richard Gasquet" ,1 ,0 ,w , , , , , , , , ,
"Medibank International - Sydney" ,2011-01-13 ,"Lukas Dlouhy/Paul Hanley" ,"Lukasz Kubot/Oliver Marach" ,2 ,1 ,3 ,6 ,1 , , ,6 ,2 ,9 , ,
"Heineken Open - Auckland" ,2011-01-14 ,"Marcel Granollers/Tommy Robredo" ,"Nicolas Almagro/Marc Lopez" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Heineken Open - Auckland" ,2011-01-14 ,"Johan Brunstrom/Stephen Huss" ,"Fabio Fognini/Pere Riba" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Heineken Open - Auckland" ,2011-01-14 ,"Johan Brunstrom/Stephen Huss" ,"Eric Butorac/Jean Julien Rojer" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Medibank International - Sydney" ,2011-01-14 ,"Bob Bryan/Mike Bryan" ,"Juan Ignacio Chela/Guillermo Garcia Lopez" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Medibank International - Sydney" ,2011-01-14 ,"Lukas Dlouhy/Paul Hanley" ,"Rohan Bopanna/Aisam Qureshi" ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,8 , ,
"Heineken Open - Auckland" ,2011-01-15 ,"Marcel Granollers/Tommy Robredo" ,"Johan Brunstrom/Stephen Huss" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Medibank International - Sydney" ,2011-01-15 ,"Lukas Dlouhy/Paul Hanley" ,"Bob Bryan/Mike Bryan" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,5 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Bob Bryan/Mike Bryan" ,"Scott Lipsky/Rajeev Ram" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,4 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Michael Llodra/Nenad Zimonjic" ,"Kevin Anderson/Victor Hanescu" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Pablo Andujar/Daniel Gimeno Traver" ,"Pablo Cuevas/Eduardo Schwank" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Carsten Ball/Chris Guccione" ,"James Lemke/Matt Reid" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"David Marrero/Ruben Ramirez Hidalgo" ,"Lukas Dlouhy/Paul Hanley" ,2 ,1 ,6 ,1 ,6 , , ,4 ,6 ,1 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Jurgen Melzer/Philipp Petzschner" ,"Brian Dabul/Santiago Giraldo" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Sergiy Stakhovsky/Mikhail Youzhny" ,"Juan Ignacio Chela/Leonardo Mayer" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Eric Butorac/Jean Julien Rojer" ,"Andrey Golubev/Denis Istomin" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,0 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Dustin Brown/Rogier Wassen" ,"Dmitry Tursunov/Mischa Zverev" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Santiago Gonzalez/Philipp Marx" ,"Dudi Sela/Andreas Seppi" ,2 ,1 ,7 ,3 ,7 , , ,6 ,6 ,6 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Max Mirnyi/Daniel Nestor" ,"James Duckworth/Benjamin Mitchell" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Mark Knowles/Michal Mertinak" ,"Teimuraz Gabashvili/Mikhail Kukushkin" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Carlos Berlocq/Pere Riba" ,"Frantisek Cermak/Christopher Kas" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Samuel Groth/Greg Jones" ,"Matthew Ebden/Peter Luczak" ,2 ,1 ,7 ,3 ,6 , , ,6 ,6 ,3 , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Jeremy Chardy/Arnaud Clement" ,"Travis Parrott/Ken Skupski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-19 ,"Alexandr Dolgopolov/Jan Hajek" ,"Fabio Fognini/Lukas Lacko" ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,2 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Jonathan Erlich/Andy Ram" ,"Colin Fleming/Ross Hutchins" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,2 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Guillermo Garcia Lopez/Albert Montanes" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Mahesh Bhupathi/Leander Paes" ,"Ivo Karlovic/Dusan Vemic" ,2 ,1 ,5 ,6 ,6 , , ,7 ,3 ,0 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Yen Hsun Lu/Rainer Schuettler" ,"Simon Aspelin/Alexander Peya" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Lukasz Kubot/Oliver Marach" ,"Johan Brunstrom/Stephen Huss" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Benjamin Becker/Michael Kohlmann" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Daniele Bracciali/Potito Starace" ,"Nicolas Almagro/Marc Lopez" ,2 ,1 ,1 ,7 ,7 , , ,6 ,6 ,5 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Marcel Granollers/Tommy Robredo" ,"Edouard Roger Vasselin/Gilles Simon" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Rohan Bopanna/Aisam Qureshi" ,"Franco Ferreiro/Andre Sa" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Michael Berrer/Florian Mayer" ,"Rameez Junaid/Tobias Kamke" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Filip Polasek/Igor Zelenay" ,"Marcelo Melo/Bruno Soares" ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,2 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Xavier Malisse/Jamie Murray" ,"Wesley Moodie/Dick Norman" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Bjorn Phau/Janko Tipsarevic" ,"Ivan Ljubicic/Lovro Zovko" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Ivan Dodig/Jarkko Nieminen" ,"Ashley Fisher/Jordan Kerr" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Feliciano Lopez/Juan Monaco" ,"Marinko Matosevic/John Millman" ,2 ,1 ,3 ,6 ,6 , , ,6 ,0 ,1 , ,
"Australian Open - Melbourne" ,2011-01-20 ,"Colin Ebelthite/Adam Feeney" ,"Robert Lindstedt/Horia Tecau" ,1 ,0 ,4 ,0 , , , ,6 ,1 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Bob Bryan/Mike Bryan" ,"Carlos Berlocq/Pere Riba" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Michael Llodra/Nenad Zimonjic" ,"Pablo Andujar/Daniel Gimeno Traver" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Yen Hsun Lu/Rainer Schuettler" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Lukasz Kubot/Oliver Marach" ,"Samuel Groth/Greg Jones" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Rohan Bopanna/Aisam Qureshi" ,"Jeremy Chardy/Arnaud Clement" ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,4 , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Carsten Ball/Chris Guccione" ,"Jonathan Erlich/Andy Ram" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,2 , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Jurgen Melzer/Philipp Petzschner" ,"Michael Berrer/Florian Mayer" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Eric Butorac/Jean Julien Rojer" ,"Mark Knowles/Michal Mertinak" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , ,
"Australian Open - Melbourne" ,2011-01-21 ,"Max Mirnyi/Daniel Nestor" ,"Santiago Gonzalez/Philipp Marx" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Mahesh Bhupathi/Leander Paes" ,"Feliciano Lopez/Juan Monaco" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Benjamin Becker/Michael Kohlmann" ,"Filip Polasek/Igor Zelenay" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Daniele Bracciali/Potito Starace" ,"Ivan Dodig/Jarkko Nieminen" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Marcel Granollers/Tommy Robredo" ,"Alexandr Dolgopolov/Jan Hajek" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-22 ,"David Marrero/Ruben Ramirez Hidalgo" ,"Sergiy Stakhovsky/Mikhail Youzhny" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,4 , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Bjorn Phau/Janko Tipsarevic" ,"Xavier Malisse/Jamie Murray" ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,3 , ,
"Australian Open - Melbourne" ,2011-01-22 ,"Colin Ebelthite/Adam Feeney" ,"Dustin Brown/Rogier Wassen" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,2 , ,
"Australian Open - Melbourne" ,2011-01-23 ,"Bob Bryan/Mike Bryan" ,"Benjamin Becker/Michael Kohlmann" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Australian Open - Melbourne" ,2011-01-23 ,"Lukasz Kubot/Oliver Marach" ,"Daniele Bracciali/Potito Starace" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Australian Open - Melbourne" ,2011-01-23 ,"Jurgen Melzer/Philipp Petzschner" ,"Bjorn Phau/Janko Tipsarevic" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2011-01-23 ,"Max Mirnyi/Daniel Nestor" ,"Carsten Ball/Chris Guccione" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Australian Open - Melbourne" ,2011-01-24 ,"Michael Llodra/Nenad Zimonjic" ,"Rohan Bopanna/Aisam Qureshi" ,2 ,1 ,3 ,7 ,7 , , ,6 ,6 ,6 , ,
"Australian Open - Melbourne" ,2011-01-24 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Colin Ebelthite/Adam Feeney" ,2 ,1 ,6 ,4 ,6 , , ,1 ,6 ,4 , ,
"Australian Open - Melbourne" ,2011-01-24 ,"Mahesh Bhupathi/Leander Paes" ,"Marcel Granollers/Tommy Robredo" ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,4 , ,
"Australian Open - Melbourne" ,2011-01-24 ,"Eric Butorac/Jean Julien Rojer" ,"David Marrero/Ruben Ramirez Hidalgo" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-25 ,"Bob Bryan/Mike Bryan" ,"Jurgen Melzer/Philipp Petzschner" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Australian Open - Melbourne" ,2011-01-25 ,"Eric Butorac/Jean Julien Rojer" ,"Lukasz Kubot/Oliver Marach" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-26 ,"Mahesh Bhupathi/Leander Paes" ,"Michael Llodra/Nenad Zimonjic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2011-01-26 ,"Max Mirnyi/Daniel Nestor" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2011-01-27 ,"Bob Bryan/Mike Bryan" ,"Eric Butorac/Jean Julien Rojer" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2011-01-27 ,"Mahesh Bhupathi/Leander Paes" ,"Max Mirnyi/Daniel Nestor" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,3 , ,
"Australian Open - Melbourne" ,2011-01-29 ,"Bob Bryan/Mike Bryan" ,"Mahesh Bhupathi/Leander Paes" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
