tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Thiago Alves" ,"Joao Souza" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Frank Moser" ,"Daniel Dutra Da Silva" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Bruno Soares" ,"Mariano Zabaleta" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Rodrigo Antonio Grilli" ,"Andre Ghem" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Brian Dabul" ,"Phillip King" ,2 ,1 ,6 ,2 ,6 , , ,4 ,6 ,3 , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Eric Gomes" ,"Alberto Francis" ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,4 , ,
"Aberto de Sao Paulo - Sao Paulo" ,2008-01-01 ,"Thomaz Bellucci" ,"Dieter Kindlmann" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Carlos Moya" ,"Teimuraz Gabashvili" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Werner Eschauer" ,"Bartolome Salva Vidal" ,2 ,1 ,7 ,5 ,6 , , ,6 ,7 ,4 , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Lovro Zovko" ,"Thierry Ascione" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Nicolas Mahut" ,"Denis Gremelmayr" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Rafael Nadal" ,"Mathieu Montcourt" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Kristof Vliegen" ,"Marc Gicquel" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Guillermo Garcia Lopez" ,"Alexander Peya" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Rajeev Ram" ,"Yuriy Schukin" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Chennai Open - Chennai" ,2008-01-01 ,"Alexander Kudryavtsev" ,"Prakash Amritraj" ,2 ,1 ,6 ,4 ,7 , , ,3 ,6 ,6 , ,
