tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Mahesh Bhupathi/Daniel Nestor" ,"N.Sriram Balaji/Jeevan Nedunchezhiyan" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Raven Klaasen/Nicholas Monroe" ,"Roberto Bautista Agut/Flavio Cipolla" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-02 ,"Somdev Devvarman/Sergiy Stakhovsky" ,"Robin Haase/Igor Sijsling" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Colin Fleming/Jamie Murray" ,"David Goffin/Gilles Muller" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"John Peers/John Patrick Smith" ,"Brian Baker/Ryan Harrison" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Brisbane International - Brisbane" ,2013-01-02 ,"Eric Butorac/Paul Hanley" ,"Jurgen Melzer/Milos Raonic" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,4 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Daniele Bracciali/Oliver Marach" ,"Jeremy Chardy/Lukasz Kubot" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Christopher Kas/Philipp Kohlschreiber" ,"Treat Conrad Huey/Dominic Inglot" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Dustin Brown/Jonathan Marray" ,"Jonathan Erlich/Mikhail Youzhny" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-02 ,"Julian Knowle/Filip Polasek" ,"Fabio Fognini/David Marrero" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Sao Paulo Challenger" ,2013-01-02 ,"James Cerretani/Adil Shamasdin" ,"Guido Andreozzi/Horacio Zeballos" ,2 ,1 ,5 ,6 ,1 , , ,7 ,2 ,1 , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Federico Delbonis/Renzo Olivo" ,"Rameez Junaid/Simon Stadler" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,7 , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Devin Britton/Austin Krajicek" ,"Martin Alund/Julio Cesar Campozano" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Sao Paulo Challenger" ,2013-01-02 ,"Alessandro Motti/Franko Skugor" ,"Jorge Aguilar/Diego Sebastian Schwartzman" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Andre Begemann/Martin Emmrich" ,"Aljaz Bedene/Blaz Kavcic" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Benoit Paire/Stan Wawrinka" ,"Rohan Bopanna/Rajeev Ram" ,2 ,1 ,0 ,6 ,1 , , ,6 ,4 ,1 , ,
"Aircel Chennai Open - Chennai" ,2013-01-03 ,"Raven Klaasen/Nicholas Monroe" ,"Mahesh Bhupathi/Daniel Nestor" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Marcos Baghdatis/Jarkko Nieminen" ,"Alejandro Falla/Santiago Giraldo" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Grigor Dimitrov/Kei Nishikori" ,"John Peers/John Patrick Smith" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Brisbane International - Brisbane" ,2013-01-03 ,"Marcelo Melo/Tommy Robredo" ,"Colin Fleming/Jamie Murray" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Noumea Challenger" ,2013-01-03 ,"Lukas Dlouhy/Jordan Kerr" ,"Riccardo Ghedin/Alessandro Giannessi" ,1 ,0 ,w , , , , , , , , ,
"Noumea Challenger" ,2013-01-03 ,"Ti Chen/Andrej Martin" ,"Maxime Chazal/Nicolas Ernst" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Noumea Challenger" ,2013-01-03 ,"Steven Diez/Peter Polansky" ,"Isaac Frost/Leon Frost" ,1 ,0 ,w , , , , , , , , ,
"Noumea Challenger" ,2013-01-03 ,"Dane Propoggia/Amir Weintraub" ,"Julien Delaplane/Nicolas N'Godrela" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Noumea Challenger" ,2013-01-03 ,"Samuel Groth/Toshihide Matsui" ,"Ivo Klec/Stephane Robert" ,1 ,0 ,w , , , , , , , , ,
"Noumea Challenger" ,2013-01-03 ,"Adrian Menendez Maceiras/Denys Molchanov" ,"Adrian Mannarino/Florent Serra" ,1 ,0 ,w , , , , , , , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"Christopher Kas/Philipp Kohlschreiber" ,"Daniele Bracciali/Oliver Marach" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-03 ,"Julian Knowle/Filip Polasek" ,"Dustin Brown/Jonathan Marray" ,2 ,1 ,7 ,6 ,1 , , ,5 ,7 ,6 , ,
"Aircel Chennai Open - Chennai" ,2013-01-04 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Somdev Devvarman/Sergiy Stakhovsky" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Brisbane International - Brisbane" ,2013-01-04 ,"Eric Butorac/Paul Hanley" ,"Marcos Baghdatis/Jarkko Nieminen" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Noumea Challenger" ,2013-01-04 ,"Artem Sitak/Jose Statham" ,"Ti Chen/Andrej Martin" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Noumea Challenger" ,2013-01-04 ,"Artem Sitak/Jose Statham" ,"Jonathan Dasnieres de Veigy/Marc Gicquel" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Noumea Challenger" ,2013-01-04 ,"Lukas Dlouhy/Jordan Kerr" ,"Gregoire Burquier/Maxime Teixeira" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
"Noumea Challenger" ,2013-01-04 ,"Gregoire Burquier/Maxime Teixeira" ,"Nicolas Devilder/Lucas Pouille" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Noumea Challenger" ,2013-01-04 ,"Dane Propoggia/Amir Weintraub" ,"Steven Diez/Peter Polansky" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , ,
"Noumea Challenger" ,2013-01-04 ,"Samuel Groth/Toshihide Matsui" ,"Adrian Menendez Maceiras/Denys Molchanov" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2013-01-04 ,"Christopher Kas/Philipp Kohlschreiber" ,"Julian Knowle/Filip Polasek" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Devin Britton/Austin Krajicek" ,"Rik de Voest/Marcelo Demoliner" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Sao Paulo Challenger" ,2013-01-04 ,"Andre Ghem/Joao Souza" ,"Alessandro Motti/Franko Skugor" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-05 ,"Andre Begemann/Martin Emmrich" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-05 ,"Benoit Paire/Stan Wawrinka" ,"Raven Klaasen/Nicholas Monroe" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , ,
"Brisbane International - Brisbane" ,2013-01-05 ,"Marcelo Melo/Tommy Robredo" ,"Grigor Dimitrov/Kei Nishikori" ,1 ,0 ,w , , , , , , , , ,
"Noumea Challenger" ,2013-01-05 ,"Artem Sitak/Jose Statham" ,"Lukas Dlouhy/Jordan Kerr" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,9 , ,
"Noumea Challenger" ,2013-01-05 ,"Samuel Groth/Toshihide Matsui" ,"Artem Sitak/Jose Statham" ,2 ,1 ,7 ,1 ,1 , , ,6 ,6 ,4 , ,
"Noumea Challenger" ,2013-01-05 ,"Samuel Groth/Toshihide Matsui" ,"Dane Propoggia/Amir Weintraub" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Sao Paulo Challenger" ,2013-01-05 ,"James Cerretani/Adil Shamasdin" ,"Devin Britton/Austin Krajicek" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,5 , ,
"Sao Paulo Challenger" ,2013-01-05 ,"Federico Delbonis/Renzo Olivo" ,"Andre Ghem/Joao Souza" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Aircel Chennai Open - Chennai" ,2013-01-06 ,"Benoit Paire/Stan Wawrinka" ,"Andre Begemann/Martin Emmrich" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Brisbane International - Brisbane" ,2013-01-06 ,"Marcelo Melo/Tommy Robredo" ,"Eric Butorac/Paul Hanley" ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,5 , ,
"Sao Paulo Challenger" ,2013-01-06 ,"James Cerretani/Adil Shamasdin" ,"Federico Delbonis/Renzo Olivo" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,9 , ,
"Apia International - Sydney" ,2013-01-07 ,"Jeremy Chardy/Lukasz Kubot" ,"James Duckworth/Chris Guccione" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Heineken Open - Auckland" ,2013-01-07 ,"Colin Fleming/Bruno Soares" ,"Daniel King Turner/Michael Venus" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,7 , ,
"Apia International - Sydney" ,2013-01-08 ,"Bob Bryan/Mike Bryan" ,"Juan Sebastian Cabal/Marcin Matkowski" ,2 ,1 ,6 ,5 ,1 , , ,4 ,7 ,9 , ,
"Apia International - Sydney" ,2013-01-08 ,"Leander Paes/Radek Stepanek" ,"Edouard Roger Vasselin/Gilles Simon" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,5 , ,
"Apia International - Sydney" ,2013-01-08 ,"Julien Benneteau/Michael Llodra" ,"Robert Lindstedt/Nenad Zimonjic" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Apia International - Sydney" ,2013-01-08 ,"Marcel Granollers/Marc Lopez" ,"Rohan Bopanna/Marcelo Melo" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Apia International - Sydney" ,2013-01-08 ,"David Marrero/Fernando Verdasco" ,"Aisam Qureshi/Jean Julien Rojer" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,5 , ,
"Apia International - Sydney" ,2013-01-08 ,"Max Mirnyi/Horia Tecau" ,"Christopher Kas/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-08 ,"Frantisek Cermak/Michal Mertinak" ,"Santiago Gonzalez/Scott Lipsky" ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,1 , ,
"Heineken Open - Auckland" ,2013-01-08 ,"Xavier Malisse/Frank Moser" ,"Jonathan Marray/Andre Sa" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-08 ,"Julian Knowle/Filip Polasek" ,"Thomaz Bellucci/Carlos Berlocq" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-08 ,"Victor Hanescu/Martin Klizan" ,"Jamie Delgado/Ken Skupski" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Heineken Open - Auckland" ,2013-01-08 ,"Jerzy Janowicz/Albert Ramos Vinolas" ,"Daniele Bracciali/Oliver Marach" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Apia International - Sydney" ,2013-01-09 ,"Bob Bryan/Mike Bryan" ,"Julien Benneteau/Michael Llodra" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Apia International - Sydney" ,2013-01-09 ,"Marcel Granollers/Marc Lopez" ,"Jeremy Chardy/Lukasz Kubot" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,1 , ,
"Apia International - Sydney" ,2013-01-09 ,"David Marrero/Fernando Verdasco" ,"Leander Paes/Radek Stepanek" ,1 ,0 ,w , , , , , , , , ,
"Apia International - Sydney" ,2013-01-09 ,"Mahesh Bhupathi/Daniel Nestor" ,"Matthew Ebden/Marinko Matosevic" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,8 , ,
"Heineken Open - Auckland" ,2013-01-09 ,"Johan Brunstrom/Frederik Nielsen" ,"Artem Sitak/Jose Statham" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Heineken Open - Auckland" ,2013-01-09 ,"Julian Knowle/Filip Polasek" ,"Victor Hanescu/Martin Klizan" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Heineken Open - Auckland" ,2013-01-09 ,"Benjamin Becker/Jurgen Melzer" ,"Eric Butorac/Paul Hanley" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Apia International - Sydney" ,2013-01-10 ,"Max Mirnyi/Horia Tecau" ,"Mahesh Bhupathi/Daniel Nestor" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-10 ,"Johan Brunstrom/Frederik Nielsen" ,"Jerzy Janowicz/Albert Ramos Vinolas" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-10 ,"Frantisek Cermak/Michal Mertinak" ,"Xavier Malisse/Frank Moser" ,1 ,0 ,w , , , , , , , , ,
"Heineken Open - Auckland" ,2013-01-10 ,"Colin Fleming/Bruno Soares" ,"Benjamin Becker/Jurgen Melzer" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Apia International - Sydney" ,2013-01-11 ,"Bob Bryan/Mike Bryan" ,"Marcel Granollers/Marc Lopez" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Apia International - Sydney" ,2013-01-11 ,"Max Mirnyi/Horia Tecau" ,"David Marrero/Fernando Verdasco" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Heineken Open - Auckland" ,2013-01-11 ,"Johan Brunstrom/Frederik Nielsen" ,"Frantisek Cermak/Michal Mertinak" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,6 , ,
"Heineken Open - Auckland" ,2013-01-11 ,"Colin Fleming/Bruno Soares" ,"Julian Knowle/Filip Polasek" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Apia International - Sydney" ,2013-01-12 ,"Bob Bryan/Mike Bryan" ,"Max Mirnyi/Horia Tecau" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Heineken Open - Auckland" ,2013-01-12 ,"Colin Fleming/Bruno Soares" ,"Johan Brunstrom/Frederik Nielsen" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Bob Bryan/Mike Bryan" ,"Oliver Marach/Horacio Zeballos" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Robin Haase/Igor Sijsling" ,"Leonardo Mayer/Albert Ramos Vinolas" ,2 ,1 ,7 ,6 ,7 , , ,6 ,7 ,6 , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Rohan Bopanna/Rajeev Ram" ,"Thanasi Kokkinakis/Nick Kyrgios" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Marcel Granollers/Marc Lopez" ,"Dustin Brown/Christopher Kas" ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,6 , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Michael Kohlmann/Jarkko Nieminen" ,"Colin Fleming/Jamie Murray" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Paolo Lorenzi/Potito Starace" ,"Benjamin Becker/Frank Moser" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Simone Bolelli/Fabio Fognini" ,"Johan Brunstrom/Frederik Nielsen" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Aisam Qureshi/Jean Julien Rojer" ,"David Goffin/Simon Stadler" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Flavio Cipolla/Andreas Seppi" ,"Lukas Rosol/Viktor Troicki" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Jeremy Chardy/Lukasz Kubot" ,"Frantisek Cermak/Michal Mertinak" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Yen Hsun Lu/Go Soeda" ,"Julian Knowle/Filip Polasek" ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,3 , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Eric Butorac/Paul Hanley" ,"Santiago Gonzalez/Scott Lipsky" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Robert Lindstedt/Nenad Zimonjic" ,"Michael Llodra/Nicolas Mahut" ,1 ,0 ,3 ,7 , , , ,6 ,5 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Mahesh Bhupathi/Daniel Nestor" ,"Pablo Andujar/Guillermo Garcia Lopez" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Samuel Groth/Matt Reid" ,"James Duckworth/Chris Guccione" ,2 ,1 ,6 ,6 ,7 , , ,3 ,7 ,6 , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Daniele Bracciali/Lukas Dlouhy" ,"Ivan Dodig/Marcelo Melo" ,2 ,1 ,7 ,6 ,7 , , ,5 ,7 ,6 , ,
"Australian Open - Melbourne" ,2013-01-16 ,"Alex Bolt/Greg Jones" ,"Alejandro Falla/Santiago Giraldo" ,2 ,1 ,3 ,6 ,7 , , ,6 ,2 ,6 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Xavier Malisse/Dick Norman" ,"Nicholas Monroe/Grega Zemlja" ,2 ,1 ,6 ,6 ,7 , , ,7 ,2 ,6 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Sergiy Stakhovsky/Mikhail Youzhny" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,2 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Juan Sebastian Cabal/Robert Farah" ,"Danai Udomchoke/Jimmy Wang" ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"David Marrero/Fernando Verdasco" ,"Roberto Bautista Agut/Feliciano Lopez" ,1 ,0 ,7 ,0 , , , ,6 , , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"John Peers/John Patrick Smith" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,1 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Alexander Peya/Bruno Soares" ,"Jurgen Melzer/Olivier Rochus" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Tomasz Bednarek/Jerzy Janowicz" ,"Jamie Delgado/Ken Skupski" ,2 ,1 ,6 ,6 ,6 , , ,0 ,7 ,3 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Kevin Anderson/Jonathan Erlich" ,"Leander Paes/Radek Stepanek" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Max Mirnyi/Horia Tecau" ,"Treat Conrad Huey/Dominic Inglot" ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,3 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Victor Hanescu/Martin Klizan" ,"Andre Begemann/Martin Emmrich" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Jonathan Marray/Andre Sa" ,"Lukas Lacko/Igor Zelenay" ,2 ,1 ,4 ,7 ,7 , , ,6 ,5 ,6 , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Marcos Baghdatis/Grigor Dimitrov" ,"Matthew Ebden/Ryan Harrison" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Thomaz Bellucci/Benoit Paire" ,"Carlos Berlocq/James Cerretani" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Julien Benneteau/Edouard Roger Vasselin" ,"Mikhail Elgin/Denis Istomin" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-17 ,"Matthew Barton/John Millman" ,"Daniel Gimeno Traver/Marinko Matosevic" ,2 ,1 ,3 ,6 ,7 , , ,6 ,4 ,5 , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Bob Bryan/Mike Bryan" ,"Flavio Cipolla/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Marcel Granollers/Marc Lopez" ,"Paolo Lorenzi/Potito Starace" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Sergiy Stakhovsky/Mikhail Youzhny" ,"John Peers/John Patrick Smith" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Juan Sebastian Cabal/Robert Farah" ,"Yen Hsun Lu/Go Soeda" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Aisam Qureshi/Jean Julien Rojer" ,"Xavier Malisse/Dick Norman" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Jeremy Chardy/Lukasz Kubot" ,"Samuel Groth/Matt Reid" ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Eric Butorac/Paul Hanley" ,"Michael Kohlmann/Jarkko Nieminen" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Australian Open - Melbourne" ,2013-01-18 ,"Daniele Bracciali/Lukas Dlouhy" ,"Alex Bolt/Greg Jones" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Robin Haase/Igor Sijsling" ,"Jonathan Marray/Andre Sa" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Australian Open - Melbourne" ,2013-01-19 ,"David Marrero/Fernando Verdasco" ,"Tomasz Bednarek/Jerzy Janowicz" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Simone Bolelli/Fabio Fognini" ,"Rohan Bopanna/Rajeev Ram" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Kevin Anderson/Jonathan Erlich" ,"Matthew Barton/John Millman" ,2 ,1 ,6 ,6 ,6 , , ,1 ,7 ,3 , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Mahesh Bhupathi/Daniel Nestor" ,"Victor Hanescu/Martin Klizan" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Marcos Baghdatis/Grigor Dimitrov" ,"Max Mirnyi/Horia Tecau" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,2 , ,
"Australian Open - Melbourne" ,2013-01-19 ,"Thomaz Bellucci/Benoit Paire" ,"Alexander Peya/Bruno Soares" ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,3 , ,
