tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Tunisia F45 (Monastir)" ,2018-12-21 ,"Steven Diez" ,"Bogdan Bobrov" ,2 ,0 ,6 ,6 , , , ,0 ,1 , , ,
"Tunisia F45 (Monastir)" ,2018-12-21 ,"Manuel Guinard" ,"Jack Findel Hawkins" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Tunisia F45 (Monastir)" ,2018-12-21 ,"Aziz Dougaz" ,"Walter Trusendi" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Tunisia F45 (Monastir)" ,2018-12-21 ,"Clement Tabur" ,"Christian Hirschmueller" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Dejan Katic" ,"Andras Necz" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Ivan Nedelko" ,"George Botezan" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Ivan Nedelko" ,"Gorazd Srbljak" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Sanjar Fayziev" ,"Paul Woerner" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Sanjar Fayziev" ,"Dejan Katic" ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,2 , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Oriol Roca Batalla" ,"Markos Kalovelonis" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Oriol Roca Batalla" ,"Gibril Diarra" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Markos Kalovelonis" ,"Alexandru Vasile Manole" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Ronald Slobodchikov" ,"Sabit Suntic" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Pavel Kotov" ,"Dragos Nicolae Madaras" ,1 ,0 ,3 , , , , ,2 , , , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Pavel Kotov" ,"Ronald Slobodchikov" ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,2 , ,
"Turkey F41 (Antalya)" ,2018-12-21 ,"Gorazd Srbljak" ,"Tadeas Paroulek" ,2 ,1 ,6 ,6 ,7 , , ,7 ,4 ,6 , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-22 ,"Cheng Peng Hsieh" ,"Ching Ho Sunny Yue" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-22 ,"Yecong He" ,"Jason Sankey" ,2 ,0 ,6 ,6 , , , ,1 ,0 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-22 ,"Peter Alester Magalit" ,"Tim Thomas Gauntlett" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Pakistan F3 (Islamabad)" ,2018-12-22 ,"Kai Wehnelt" ,"Rio Noguchi" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Qatar F6 (Doha)" ,2018-12-22 ,"Lorenzo Frigerio" ,"Aslan Karatsev" ,2 ,1 ,2 ,6 ,7 , , ,6 ,4 ,5 , ,
"Tunisia F45 (Monastir)" ,2018-12-22 ,"Steven Diez" ,"Manuel Guinard" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Tunisia F45 (Monastir)" ,2018-12-22 ,"Clement Tabur" ,"Aziz Dougaz" ,2 ,1 ,4 ,6 ,7 , , ,6 ,4 ,6 , ,
"Turkey F41 (Antalya)" ,2018-12-22 ,"Ivan Nedelko" ,"Pavel Kotov" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Turkey F41 (Antalya)" ,2018-12-22 ,"Oriol Roca Batalla" ,"Sanjar Fayziev" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Agustin Velotti" ,"Bang Shuo Yin" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Xin Gao" ,"Aleksei Khomich" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Yecong He" ,"Peter Alester Magalit" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Issei Okamura" ,"Taisei Ichikawa" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Runhao Hua" ,"Hanyi Liu" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Congsup Congcar" ,"Natthasith Kunsuwan" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Hong Kong F3 (Hong Kong)" ,2018-12-23 ,"Cing Yang Meng" ,"Cheng Peng Hsieh" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Tunisia F45 (Monastir)" ,2018-12-23 ,"Steven Diez" ,"Clement Tabur" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Turkey F41 (Antalya)" ,2018-12-23 ,"Ivan Nedelko" ,"Oriol Roca Batalla" ,2 ,1 ,1 ,7 ,6 , , ,6 ,6 ,3 , ,
