tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,level,surface,federation
"Qatar ExxonMobil Open - Doha" ,2018-1-1 00:00:00 ,"Stefanos Tsitsipas" ,"Florian Mayer" ,2 ,1 ,4 ,7 ,6 , , ,6 ,5 ,4 , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Karue Sell" ,"Alec Adamson" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Filip Bergevi" ,"Zac Brodney" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Gage Brymer" ,"Or Ram Harel" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Martin Redlicki" ,"Kento Perera" ,2 ,0 ,6 ,6 , , , ,0 ,1 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Collin Altamirano" ,"Alessandro Damiano Ventre" ,2 ,1 ,5 ,7 ,7 , , ,7 ,6 ,5 , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Florian Lakat" ,"Matheus Ferreira Leite" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Daniel Cukierman" ,"Jake Douglas" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Nathan Ponwith" ,"Brandon Lam" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Logan Smith" ,"Reese Stalder" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Isaiah Strode" ,"Bjorn Hoffmann" ,1 ,0 ,6 ,4 , , , ,4 ,2 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Gianni Ross" ,"Jake Devine" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Patrick Kypson" ,"Tristan Boyer" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Sam Riffice" ,"Sathi Reddy Chirala" ,1 ,0 ,6 ,3 , , , ,0 ,0 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Govind Nanda" ,"Beibit Zhukayev" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Keegan Smith" ,"Eduardo Nava" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"USA F1 (Los Angeles)" ,2018-1-1 00:00:00 ,"Alexander Lebedev" ,"Mousheg Hovhannisyan" ,1 ,0 ,2 ,6 ,4 , , ,6 ,0 ,1 , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Andrea Arnaboldi" ,"Marco Trungelliti" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Flavio Cipolla" ,"Danilo Petrovic" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,3 , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Aleksandr Nedovesov" ,"Yusuke Takahashi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Mohamed Safwat" ,"Dominik Koepfer" ,2 ,1 ,7 ,0 ,7 , , ,5 ,6 ,6 , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Yannick Maden" ,"Dmitry Popko" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Ze Zhang" ,"Wishaya Trongcharoenchaikul" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Di Wu" ,"Zhe Li" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Mats Moraing" ,"Go Soeda" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Evgeny Karlovskiy" ,"Patcharapol Kawin" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Goncalo Oliveira" ,"Luca Vanni" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,1 , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Zdenek Kolar" ,"Pruchya Isarow" ,2 ,1 ,6 ,2 ,6 , , ,1 ,6 ,1 , ,
"Bangkok Challenger" ,2018-1-2 00:00:00 ,"Miomir Kecmanovic" ,"Nikola Milojevic" ,1 ,0 ,6 , , , , ,3 , , , ,
"Brisbane International - Brisbane" ,2018-1-2 00:00:00 ,"Denis Istomin" ,"Damir Dzumhur" ,2 ,1 ,6 ,6 ,6 , , ,7 ,3 ,2 , ,
"Brisbane International - Brisbane" ,2018-1-2 00:00:00 ,"John Millman" ,"Peter Polansky" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , ,
"Brisbane International - Brisbane" ,2018-1-2 00:00:00 ,"Kyle Edmund" ,"Denis Shapovalov" ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , ,
"Brisbane International - Brisbane" ,2018-1-2 00:00:00 ,"Hyeon Chung" ,"Gilles Muller" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Brisbane International - Brisbane" ,2018-1-2 00:00:00 ,"Michael Mmoh" ,"Federico Delbonis" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Matteo Viola" ,"Chun Hun Wong" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Harri Heliovaara" ,"Francesco Bessire" ,2 ,1 ,2 ,6 ,6 , , ,6 ,1 ,2 , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Takuto Niki" ,"Skyler Butts" ,2 ,0 ,6 ,6 , , , ,1 ,0 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Michael Zhu" ,"Sora Fukuda" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Shintaro Imai" ,"Ki Lung Ng" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Chan Yeong Oh" ,"Anthony Jackie Tang" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Alberto Lim" ,"Ching Lam" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Jack Murray" ,"Yunosuke Tanaka" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Kenneth Raisma" ,"Hong Kit Wong" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Hong Kong F6 (Hong Kong)" ,2018-1-2 00:00:00 ,"Lingxi Zhao" ,"Pak Long Yeung" ,2 ,1 ,6 ,7 ,6 , , ,7 ,5 ,3 , ,
"Hopman Cup - Perth" ,2018-1-2 00:00:00 ,"Roger Federer" ,"Karen Khachanov" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Hopman Cup - Perth" ,2018-1-2 00:00:00 ,"Yuichi Sugita" ,"Jack Sock" ,1 ,0 ,7 ,1 ,1 , , ,6 , ,1 , ,
"Maharashtra Open - Pune" ,2018-1-2 00:00:00 ,"Robin Haase" ,"Blaz Kavcic" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Maharashtra Open - Pune" ,2018-1-2 00:00:00 ,"Yuki Bhambri" ,"Arjun Kadhe" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Maharashtra Open - Pune" ,2018-1-2 00:00:00 ,"Thiago Moura Monteiro" ,"Ruben Bemelmans" ,2 ,1 ,6 ,6 ,7 , , ,7 ,3 ,6 , ,
"Maharashtra Open - Pune" ,2018-1-2 00:00:00 ,"Laslo Djere" ,"Marius Copil" ,2 ,1 ,5 ,6 ,7 , , ,7 ,4 ,5 , ,
"Maharashtra Open - Pune" ,2018-1-2 00:00:00 ,"Ilya Ivashka" ,"Sumit Nagal" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Stephane Robert" ,"Christian Harrison" ,2 ,1 ,6 ,6 ,6 , , ,2 ,7 ,1 , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Alejandro Gonzalez" ,"Dennis Novikov" ,2 ,1 ,6 ,6 ,6 , , ,7 ,3 ,4 , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Kenny de Schepper" ,"Jaume Antoni Munar Clar" ,2 ,1 ,6 ,2 ,6 , , ,1 ,6 ,4 , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Kevin King" ,"Jose Statham" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Hubert Hurkacz" ,"Bradley Klahn" ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,6 , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Cameron Norrie" ,"Stefano Napolitano" ,2 ,1 ,7 ,4 ,7 , , ,5 ,6 ,6 , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Casper Ruud" ,"Salvatore Caruso" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Geoffrey Blancaneaux" ,"Julien Delaplane" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Noumea Challenger" ,2018-1-2 00:00:00 ,"Zsombor Piros" ,"Julien Benneteau" ,2 ,1 ,3 ,7 ,6 , , ,6 ,5 ,1 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Tobias Kamke" ,"Guido Andreozzi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Marinko Matosevic" ,"Daniil Medvedev" ,2 ,1 ,5 ,6 ,6 , , ,7 ,4 ,4 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Uladzimir Ignatik" ,"Mackenzie Mcdonald" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Evan King" ,"Alexei Popyrin" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Maverick Banes" ,"Henri Laaksonen" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Jason Murray Kubler" ,"Andrew Whittington" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Norbert Gombos" ,"Lorenzo Sonego" ,2 ,1 ,6 ,4 ,7 , , ,4 ,6 ,6 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Alex Bolt" ,"Arthur De Greef" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Oscar Otte" ,"Darian King" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Brayden Schnur" ,"Yoshihito Nishioka" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Marc Polmans" ,"Bjorn Fratangelo" ,2 ,1 ,6 ,5 ,6 , , ,3 ,7 ,4 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Omar Jasika" ,"Max Purcell" ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,2 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Reilly Opelka" ,"Richard Berankis" ,2 ,1 ,6 ,7 ,7 , , ,7 ,6 ,5 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Kamil Majchrzak" ,"Pedja Krstin" ,2 ,1 ,4 ,7 ,7 , , ,6 ,6 ,5 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Hugo Grenier" ,"Yasutaka Uchiyama" ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , ,
"Playford Challenger" ,2018-1-2 00:00:00 ,"Tommy Paul" ,"Sergiy Stakhovsky" ,2 ,1 ,3 ,7 ,7 , , ,6 ,5 ,5 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Feliciano Lopez" ,"Guillermo Garcia Lopez" ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Richard Gasquet" ,"Victor Estrella" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Gael Monfils" ,"Paolo Lorenzi" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,4 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Guido Pella" ,"Albert Ramos Vinolas" ,2 ,1 ,2 ,7 ,7 , , ,6 ,5 ,5 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Peter Gojowczyk" ,"Filip Krajinovic" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Mirza Basic" ,"Andreas Haider Maurer" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Aljaz Bedene" ,"Malek Jaziri" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Stefano Travaglia" ,"Jabor Mohammed Ali Mutawa" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Jan Lennard Struff" ,"Tomas Berdych" ,2 ,1 ,6 ,1 ,7 , , ,4 ,6 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Borna Coric" ,"Pablo Carreno Busta" ,2 ,1 ,5 ,6 ,7 , , ,7 ,2 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2018-1-2 00:00:00 ,"Matteo Berrettini" ,"Viktor Troicki" ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,4 , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Karue Sell" ,"Keegan Smith" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Gage Brymer" ,"Nathan Ponwith" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Martin Redlicki" ,"Isaiah Strode" ,2 ,1 ,6 ,6 ,6 , , ,7 ,3 ,4 , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Florian Lakat" ,"Gianni Ross" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Daniel Cukierman" ,"Collin Altamirano" ,2 ,1 ,6 ,2 ,6 , , ,4 ,6 ,3 , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Patrick Kypson" ,"Govind Nanda" ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,5 , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Sam Riffice" ,"Filip Bergevi" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"USA F1 (Los Angeles)" ,2018-1-2 00:00:00 ,"Alexander Lebedev" ,"Logan Smith" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
